Date,NetEvap,Sal,NetEvap_mmd
01/11/2003 00:00,-1.93E-08,0,1.671
02/11/2003 00:00,-2.17E-08,0,1.8787
03/11/2003 00:00,-6.52E-08,0,5.632
04/11/2003 00:00,-7.13E-08,0,6.1612
05/11/2003 00:00,-2.78E-08,0,2.4011
06/11/2003 00:00,-6.28E-08,0,5.4247
07/11/2003 00:00,-6.58E-08,0,5.6889
08/11/2003 00:00,-6.61E-08,0,5.708
09/11/2003 00:00,-5.67E-08,0,4.8976
10/11/2003 00:00,-6.63E-08,0,5.7243
11/11/2003 00:00,-7.33E-08,0,6.3355
12/11/2003 00:00,-7.36E-08,0,6.3598
13/11/2003 00:00,-8.16E-08,0,7.0479
14/11/2003 00:00,-8.41E-08,0,7.2657
15/11/2003 00:00,-8.02E-08,0,6.9273
16/11/2003 00:00,-6.16E-08,0,5.3238
17/11/2003 00:00,-6.36E-08,0,5.4958
18/11/2003 00:00,-3.51E-08,0,3.0341
19/11/2003 00:00,-8.62E-08,0,7.4504
20/11/2003 00:00,-5.74E-08,0,4.9616
21/11/2003 00:00,-5.90E-08,0,5.0972
22/11/2003 00:00,-3.55E-08,0,3.065
23/11/2003 00:00,-2.83E-08,0,2.4467
24/11/2003 00:00,-6.58E-08,0,5.6885
25/11/2003 00:00,-7.94E-08,0,6.8637
26/11/2003 00:00,-8.34E-08,0,7.2018
27/11/2003 00:00,-7.18E-08,0,6.1996
28/11/2003 00:00,-5.01E-08,0,4.3255
29/11/2003 00:00,-4.85E-08,0,4.1907
30/11/2003 00:00,-3.39E-08,0,2.9296
01/12/2003 00:00,-6.51E-08,0,5.6266
02/12/2003 00:00,-7.20E-08,0,6.2178
03/12/2003 00:00,-7.16E-08,0,6.1884
04/12/2003 00:00,-3.78E-08,0,3.2675
05/12/2003 00:00,-5.60E-08,0,4.8423
06/12/2003 00:00,-7.31E-08,0,6.3118
07/12/2003 00:00,-7.46E-08,0,6.4477
08/12/2003 00:00,-6.37E-08,0,5.5014
09/12/2003 00:00,-8.24E-08,0,7.118
10/12/2003 00:00,-5.96E-08,0,5.1468
11/12/2003 00:00,-7.12E-08,0,6.1555
12/12/2003 00:00,-4.21E-08,0,3.6402
13/12/2003 00:00,-6.65E-08,0,5.743
14/12/2003 00:00,-8.76E-08,0,7.5665
15/12/2003 00:00,-9.00E-08,0,7.7729
16/12/2003 00:00,-8.14E-08,0,7.0365
17/12/2003 00:00,-2.90E-08,0,2.5045
18/12/2003 00:00,-7.03E-08,0,6.0705
19/12/2003 00:00,-5.12E-08,0,4.4204
20/12/2003 00:00,1.45E-07,0,-12.4946
21/12/2003 00:00,-3.22E-08,0,2.7839
22/12/2003 00:00,6.56E-08,0,-5.664
23/12/2003 00:00,-7.58E-08,0,6.5496
24/12/2003 00:00,-8.66E-08,0,7.4825
25/12/2003 00:00,-8.59E-08,0,7.4205
26/12/2003 00:00,-6.88E-08,0,5.941
27/12/2003 00:00,-7.84E-08,0,6.778
28/12/2003 00:00,-9.09E-08,0,7.8553
29/12/2003 00:00,-4.82E-08,0,4.1602
30/12/2003 00:00,-8.88E-08,0,7.6713
31/12/2003 00:00,-7.45E-08,0,6.4347
01/01/2004 00:00,-8.82E-08,0,7.6215
02/01/2004 00:00,-9.11E-08,0,7.8693
03/01/2004 00:00,-8.57E-08,0,7.4008
04/01/2004 00:00,-1.57E-08,0,1.3606
05/01/2004 00:00,-4.50E-08,0,3.8888
06/01/2004 00:00,-2.68E-08,0,2.3166
07/01/2004 00:00,-3.62E-08,0,3.1254
08/01/2004 00:00,-2.94E-08,0,2.5414
09/01/2004 00:00,-6.26E-08,0,5.4126
10/01/2004 00:00,-4.95E-08,0,4.2809
11/01/2004 00:00,-7.09E-08,0,6.127
12/01/2004 00:00,-7.93E-08,0,6.8552
13/01/2004 00:00,-7.24E-08,0,6.2571
14/01/2004 00:00,-7.70E-08,0,6.6531
15/01/2004 00:00,-7.80E-08,0,6.7378
16/01/2004 00:00,-6.02E-08,0,5.2022
17/01/2004 00:00,-5.48E-08,0,4.7379
18/01/2004 00:00,-7.39E-08,0,6.3881
19/01/2004 00:00,-7.46E-08,0,6.4437
20/01/2004 00:00,-8.02E-08,0,6.932
21/01/2004 00:00,-6.54E-08,0,5.6548
22/01/2004 00:00,-5.36E-08,0,4.6272
23/01/2004 00:00,-6.94E-08,0,5.992
24/01/2004 00:00,-6.21E-08,0,5.3677
25/01/2004 00:00,-6.31E-08,0,5.452
26/01/2004 00:00,-6.16E-08,0,5.3187
27/01/2004 00:00,-5.20E-08,0,4.4895
28/01/2004 00:00,-5.79E-08,0,4.9984
29/01/2004 00:00,-4.75E-08,0,4.1082
30/01/2004 00:00,-4.81E-08,0,4.1597
31/01/2004 00:00,-4.82E-08,0,4.167
01/02/2004 00:00,-4.30E-08,0,3.7164
02/02/2004 00:00,-5.23E-08,0,4.5224
03/02/2004 00:00,-6.07E-08,0,5.2428
04/02/2004 00:00,-7.44E-08,0,6.4275
05/02/2004 00:00,-8.43E-08,0,7.2796
06/02/2004 00:00,-6.03E-08,0,5.2091
07/02/2004 00:00,-7.69E-08,0,6.6401
08/02/2004 00:00,-5.19E-08,0,4.4879
09/02/2004 00:00,-2.91E-08,0,2.5127
10/02/2004 00:00,-5.28E-08,0,4.5581
11/02/2004 00:00,-6.59E-08,0,5.6936
12/02/2004 00:00,-8.03E-08,0,6.9405
13/02/2004 00:00,-7.35E-08,0,6.3515
14/02/2004 00:00,-8.15E-08,0,7.0385
15/02/2004 00:00,-7.59E-08,0,6.5581
16/02/2004 00:00,-7.14E-08,0,6.167
17/02/2004 00:00,-6.07E-08,0,5.2486
18/02/2004 00:00,-7.31E-08,0,6.3117
19/02/2004 00:00,-7.53E-08,0,6.502
20/02/2004 00:00,-8.09E-08,0,6.992
21/02/2004 00:00,-2.71E-08,0,2.3445
22/02/2004 00:00,4.19E-08,0,-3.6236
23/02/2004 00:00,-5.61E-08,0,4.8483
24/02/2004 00:00,-6.10E-08,0,5.2702
25/02/2004 00:00,-6.65E-08,0,5.7418
26/02/2004 00:00,-6.50E-08,0,5.6169
27/02/2004 00:00,-6.14E-08,0,5.3037
28/02/2004 00:00,-4.61E-08,0,3.982
29/02/2004 00:00,-5.67E-08,0,4.8993
01/03/2004 00:00,-6.34E-08,0,5.4807
02/03/2004 00:00,-6.55E-08,0,5.658
03/03/2004 00:00,-5.51E-08,0,4.7645
04/03/2004 00:00,-6.62E-08,0,5.7174
05/03/2004 00:00,-4.15E-08,0,3.5824
06/03/2004 00:00,-2.20E-08,0,1.8978
07/03/2004 00:00,-4.92E-08,0,4.2549
08/03/2004 00:00,-5.76E-08,0,4.9729
09/03/2004 00:00,-1.24E-08,0,1.0691
10/03/2004 00:00,-4.40E-08,0,3.7974
11/03/2004 00:00,-4.52E-08,0,3.9013
12/03/2004 00:00,-3.28E-08,0,2.8373
13/03/2004 00:00,-3.62E-08,0,3.1295
14/03/2004 00:00,-5.50E-08,0,4.7488
15/03/2004 00:00,-5.17E-08,0,4.4705
16/03/2004 00:00,-5.03E-08,0,4.3418
17/03/2004 00:00,-4.89E-08,0,4.2211
18/03/2004 00:00,-5.33E-08,0,4.6021
19/03/2004 00:00,-5.43E-08,0,4.6903
20/03/2004 00:00,-4.54E-08,0,3.9252
21/03/2004 00:00,-4.66E-08,0,4.022
22/03/2004 00:00,-4.82E-08,0,4.1668
23/03/2004 00:00,-4.83E-08,0,4.1727
24/03/2004 00:00,-5.29E-08,0,4.5687
25/03/2004 00:00,-3.46E-08,0,2.9926
26/03/2004 00:00,-4.65E-08,0,4.0158
27/03/2004 00:00,-5.33E-08,0,4.6067
28/03/2004 00:00,-3.00E-08,0,2.588
29/03/2004 00:00,6.21E-08,0,-5.3653
30/03/2004 00:00,-2.88E-08,0,2.4897
31/03/2004 00:00,-2.69E-08,0,2.3279
01/04/2004 00:00,-3.09E-08,0,2.6708
02/04/2004 00:00,-2.46E-08,0,2.1259
03/04/2004 00:00,-3.64E-08,0,3.1474
04/04/2004 00:00,-3.58E-08,0,3.0936
05/04/2004 00:00,-3.91E-08,0,3.3793
06/04/2004 00:00,-3.82E-08,0,3.2982
07/04/2004 00:00,-4.23E-08,0,3.6555
08/04/2004 00:00,-3.94E-08,0,3.4048
09/04/2004 00:00,-3.64E-08,0,3.1437
10/04/2004 00:00,-1.71E-08,0,1.4743
11/04/2004 00:00,-1.67E-08,0,1.4432
12/04/2004 00:00,-1.86E-08,0,1.6056
13/04/2004 00:00,-2.42E-08,0,2.0912
14/04/2004 00:00,-3.18E-08,0,2.7516
15/04/2004 00:00,-1.97E-08,0,1.7051
16/04/2004 00:00,-2.34E-08,0,2.0205
17/04/2004 00:00,-2.82E-08,0,2.4379
18/04/2004 00:00,-2.60E-08,0,2.2428
19/04/2004 00:00,-3.10E-08,0,2.6807
20/04/2004 00:00,-3.61E-08,0,3.1213
21/04/2004 00:00,-3.75E-08,0,3.2398
22/04/2004 00:00,-2.83E-08,0,2.4489
23/04/2004 00:00,3.16E-08,0,-2.7264
24/04/2004 00:00,-1.58E-08,0,1.3651
25/04/2004 00:00,-9.63E-09,0,0.8316
26/04/2004 00:00,-1.61E-08,0,1.3944
27/04/2004 00:00,-1.80E-08,0,1.5574
28/04/2004 00:00,-2.33E-08,0,2.0112
29/04/2004 00:00,-1.66E-08,0,1.434
30/04/2004 00:00,-1.46E-08,0,1.263
01/05/2004 00:00,6.56E-08,0,-5.6689
02/05/2004 00:00,2.24E-09,0,-0.1939
03/05/2004 00:00,-1.07E-08,0,0.9277
04/05/2004 00:00,-1.19E-08,0,1.0312
05/05/2004 00:00,-1.15E-08,0,0.9934
06/05/2004 00:00,-1.49E-08,0,1.2833
07/05/2004 00:00,-2.40E-08,0,2.0754
08/05/2004 00:00,-2.43E-08,0,2.1
09/05/2004 00:00,-2.21E-08,0,1.9059
10/05/2004 00:00,-2.31E-08,0,1.9958
11/05/2004 00:00,-2.08E-08,0,1.793
12/05/2004 00:00,-1.52E-08,0,1.3126
13/05/2004 00:00,-1.58E-08,0,1.3614
14/05/2004 00:00,-1.87E-08,0,1.612
15/05/2004 00:00,-1.50E-08,0,1.296
16/05/2004 00:00,5.16E-09,0,-0.4456
17/05/2004 00:00,-6.11E-09,0,0.5275
18/05/2004 00:00,4.81E-08,0,-4.1595
19/05/2004 00:00,-1.60E-08,0,1.3832
20/05/2004 00:00,-1.62E-08,0,1.3989
21/05/2004 00:00,-1.65E-08,0,1.4258
22/05/2004 00:00,-1.50E-08,0,1.3
23/05/2004 00:00,1.27E-08,0,-1.0949
24/05/2004 00:00,-1.69E-08,0,1.4565
25/05/2004 00:00,-7.05E-09,0,0.6094
26/05/2004 00:00,-3.58E-09,0,0.3097
27/05/2004 00:00,4.70E-09,0,-0.4064
28/05/2004 00:00,-9.68E-09,0,0.8363
29/05/2004 00:00,-1.50E-09,0,0.1294
30/05/2004 00:00,-1.43E-08,0,1.2382
31/05/2004 00:00,-1.65E-08,0,1.4279
01/06/2004 00:00,-7.55E-09,0,0.6521
02/06/2004 00:00,1.24E-08,0,-1.0722
03/06/2004 00:00,-7.48E-10,0,0.0646
04/06/2004 00:00,-4.58E-09,0,0.3954
05/06/2004 00:00,-1.46E-08,0,1.2572
06/06/2004 00:00,-1.21E-08,0,1.0466
07/06/2004 00:00,-8.37E-09,0,0.7233
08/06/2004 00:00,-1.71E-08,0,1.4807
09/06/2004 00:00,4.43E-08,0,-3.827
10/06/2004 00:00,2.21E-08,0,-1.912
11/06/2004 00:00,-1.40E-08,0,1.2137
12/06/2004 00:00,3.07E-08,0,-2.6512
13/06/2004 00:00,1.27E-08,0,-1.0951
14/06/2004 00:00,3.41E-08,0,-2.9471
15/06/2004 00:00,2.46E-08,0,-2.1212
16/06/2004 00:00,2.08E-08,0,-1.7959
17/06/2004 00:00,1.49E-08,0,-1.2884
18/06/2004 00:00,4.14E-08,0,-3.574
19/06/2004 00:00,3.44E-08,0,-2.9687
20/06/2004 00:00,1.86E-08,0,-1.6095
21/06/2004 00:00,4.80E-09,0,-0.4146
22/06/2004 00:00,-8.92E-09,0,0.7711
23/06/2004 00:00,-1.12E-08,0,0.9687
24/06/2004 00:00,2.58E-08,0,-2.2248
25/06/2004 00:00,6.19E-08,0,-5.3487
26/06/2004 00:00,2.90E-08,0,-2.5052
27/06/2004 00:00,-1.45E-08,0,1.2558
28/06/2004 00:00,-1.32E-08,0,1.1374
29/06/2004 00:00,-1.10E-08,0,0.9527
30/06/2004 00:00,-3.50E-09,0,0.3026
01/07/2004 00:00,7.21E-09,0,-0.623
02/07/2004 00:00,3.90E-08,0,-3.3723
03/07/2004 00:00,-1.18E-08,0,1.0186
04/07/2004 00:00,-7.55E-09,0,0.6525
05/07/2004 00:00,7.63E-09,0,-0.6593
06/07/2004 00:00,5.33E-09,0,-0.4602
07/07/2004 00:00,7.09E-09,0,-0.6122
08/07/2004 00:00,1.12E-08,0,-0.9664
09/07/2004 00:00,6.29E-09,0,-0.5431
10/07/2004 00:00,-1.69E-08,0,1.4592
11/07/2004 00:00,-8.45E-09,0,0.7298
12/07/2004 00:00,2.59E-09,0,-0.2238
13/07/2004 00:00,3.60E-08,0,-3.1121
14/07/2004 00:00,-1.30E-08,0,1.122
15/07/2004 00:00,-8.33E-09,0,0.7198
16/07/2004 00:00,-2.01E-09,0,0.1738
17/07/2004 00:00,1.18E-07,0,-10.1945
18/07/2004 00:00,1.91E-08,0,-1.6463
19/07/2004 00:00,-2.77E-09,0,0.2396
20/07/2004 00:00,-9.08E-09,0,0.7841
21/07/2004 00:00,-1.52E-08,0,1.311
22/07/2004 00:00,-1.27E-08,0,1.1
23/07/2004 00:00,1.16E-07,0,-10.059
24/07/2004 00:00,1.29E-07,0,-11.1473
25/07/2004 00:00,-1.21E-08,0,1.0429
26/07/2004 00:00,2.25E-08,0,-1.9419
27/07/2004 00:00,1.36E-09,0,-0.1178
28/07/2004 00:00,1.42E-09,0,-0.1231
29/07/2004 00:00,-3.92E-09,0,0.339
30/07/2004 00:00,-1.18E-08,0,1.0188
31/07/2004 00:00,-1.05E-08,0,0.9093
01/08/2004 00:00,1.94E-08,0,-1.6778
02/08/2004 00:00,-1.01E-08,0,0.8767
03/08/2004 00:00,9.15E-08,0,-7.9018
04/08/2004 00:00,7.02E-08,0,-6.0625
05/08/2004 00:00,1.13E-07,0,-9.722
06/08/2004 00:00,1.44E-08,0,-1.241
07/08/2004 00:00,-1.71E-08,0,1.4804
08/08/2004 00:00,-2.06E-08,0,1.7807
09/08/2004 00:00,9.70E-09,0,-0.8382
10/08/2004 00:00,1.04E-08,0,-0.8989
11/08/2004 00:00,-1.59E-08,0,1.3735
12/08/2004 00:00,-2.43E-08,0,2.0958
13/08/2004 00:00,-1.24E-08,0,1.0685
14/08/2004 00:00,-3.38E-10,0,0.0292
15/08/2004 00:00,-1.65E-08,0,1.4229
16/08/2004 00:00,-1.64E-08,0,1.4193
17/08/2004 00:00,-1.73E-08,0,1.4954
18/08/2004 00:00,-2.02E-08,0,1.7479
19/08/2004 00:00,-2.19E-08,0,1.888
20/08/2004 00:00,-2.40E-08,0,2.0765
21/08/2004 00:00,-3.12E-08,0,2.6992
22/08/2004 00:00,-2.89E-08,0,2.5
23/08/2004 00:00,-1.97E-08,0,1.7048
24/08/2004 00:00,-3.69E-08,0,3.1855
25/08/2004 00:00,-3.11E-08,0,2.6863
26/08/2004 00:00,-2.03E-08,0,1.7545
27/08/2004 00:00,-3.70E-08,0,3.2
28/08/2004 00:00,-2.85E-08,0,2.4662
29/08/2004 00:00,8.05E-08,0,-6.9516
30/08/2004 00:00,-1.62E-08,0,1.4012
31/08/2004 00:00,-1.74E-08,0,1.5074
01/09/2004 00:00,-1.69E-08,0,1.4629
02/09/2004 00:00,-1.89E-08,0,1.634
03/09/2004 00:00,-7.86E-09,0,0.6788
04/09/2004 00:00,-6.48E-09,0,0.5602
05/09/2004 00:00,-2.04E-08,0,1.7617
06/09/2004 00:00,-3.12E-08,0,2.6922
07/09/2004 00:00,3.87E-08,0,-3.3422
08/09/2004 00:00,1.41E-07,0,-12.1569
09/09/2004 00:00,-1.52E-08,0,1.3099
10/09/2004 00:00,-2.30E-08,0,1.9903
11/09/2004 00:00,7.29E-08,0,-6.3027
12/09/2004 00:00,1.15E-08,0,-0.9953
13/09/2004 00:00,-1.33E-08,0,1.1526
14/09/2004 00:00,-1.67E-08,0,1.4428
15/09/2004 00:00,-3.41E-08,0,2.9444
16/09/2004 00:00,-3.33E-08,0,2.8799
17/09/2004 00:00,-2.66E-08,0,2.2983
18/09/2004 00:00,-3.11E-08,0,2.688
19/09/2004 00:00,-4.75E-08,0,4.1
20/09/2004 00:00,-5.13E-08,0,4.4341
21/09/2004 00:00,-5.07E-08,0,4.3844
22/09/2004 00:00,-2.04E-08,0,1.7641
23/09/2004 00:00,2.07E-08,0,-1.792
24/09/2004 00:00,-2.92E-08,0,2.525
25/09/2004 00:00,-4.82E-08,0,4.1681
26/09/2004 00:00,-4.10E-08,0,3.5441
27/09/2004 00:00,-2.05E-08,0,1.7734
28/09/2004 00:00,-4.29E-09,0,0.3708
29/09/2004 00:00,8.22E-09,0,-0.7106
30/09/2004 00:00,-3.14E-08,0,2.711
01/10/2004 00:00,-4.79E-08,0,4.1362
02/10/2004 00:00,-5.14E-08,0,4.4412
03/10/2004 00:00,-4.60E-08,0,3.9726
04/10/2004 00:00,-4.69E-08,0,4.048
05/10/2004 00:00,-5.24E-08,0,4.5281
06/10/2004 00:00,-5.73E-08,0,4.9533
07/10/2004 00:00,-2.07E-08,0,1.7854
08/10/2004 00:00,-3.47E-08,0,2.9973
09/10/2004 00:00,-5.75E-08,0,4.9669
10/10/2004 00:00,-5.45E-08,0,4.7109
11/10/2004 00:00,-5.51E-08,0,4.7594
12/10/2004 00:00,-6.91E-08,0,5.97
13/10/2004 00:00,-3.18E-08,0,2.7503
14/10/2004 00:00,-3.72E-08,0,3.2183
15/10/2004 00:00,-3.07E-08,0,2.6545
16/10/2004 00:00,-4.91E-08,0,4.2437
17/10/2004 00:00,-6.42E-08,0,5.544
18/10/2004 00:00,-6.53E-08,0,5.644
19/10/2004 00:00,-6.52E-08,0,5.6342
20/10/2004 00:00,-5.21E-08,0,4.5043
21/10/2004 00:00,-5.03E-08,0,4.3461
22/10/2004 00:00,-6.39E-08,0,5.5248
23/10/2004 00:00,-2.74E-08,0,2.3702
24/10/2004 00:00,-6.37E-08,0,5.5074
25/10/2004 00:00,-5.46E-08,0,4.7195
26/10/2004 00:00,-2.24E-08,0,1.9389
27/10/2004 00:00,4.14E-08,0,-3.5812
28/10/2004 00:00,-5.40E-08,0,4.668
29/10/2004 00:00,-6.52E-08,0,5.6321
30/10/2004 00:00,-5.19E-08,0,4.4883
31/10/2004 00:00,-5.97E-08,0,5.1621
01/11/2004 00:00,-6.66E-08,0,5.7584
02/11/2004 00:00,-1.77E-08,0,1.53
03/11/2004 00:00,-2.43E-08,0,2.0956
04/11/2004 00:00,7.13E-08,0,-6.1638
05/11/2004 00:00,3.97E-08,0,-3.4295
06/11/2004 00:00,3.62E-08,0,-3.1256
07/11/2004 00:00,-9.21E-09,0,0.7959
08/11/2004 00:00,-5.26E-08,0,4.5422
09/11/2004 00:00,-7.53E-08,0,6.5082
10/11/2004 00:00,-3.13E-08,0,2.7081
11/11/2004 00:00,-2.49E-08,0,2.15
12/11/2004 00:00,-6.47E-09,0,0.5588
13/11/2004 00:00,-4.63E-08,0,4.0016
14/11/2004 00:00,-5.23E-08,0,4.5198
15/11/2004 00:00,-4.44E-08,0,3.8379
16/11/2004 00:00,-7.66E-08,0,6.6166
17/11/2004 00:00,-7.04E-08,0,6.0794
18/11/2004 00:00,-3.61E-08,0,3.1186
19/11/2004 00:00,-6.79E-08,0,5.8679
20/11/2004 00:00,-7.00E-08,0,6.0447
21/11/2004 00:00,-6.35E-08,0,5.4828
22/11/2004 00:00,-6.57E-08,0,5.6799
23/11/2004 00:00,-7.58E-08,0,6.5531
24/11/2004 00:00,-8.41E-08,0,7.2676
25/11/2004 00:00,-8.86E-08,0,7.6571
26/11/2004 00:00,-8.32E-08,0,7.1898
27/11/2004 00:00,-7.33E-08,0,6.3308
28/11/2004 00:00,-8.33E-08,0,7.196
29/11/2004 00:00,-3.60E-08,0,3.1102
30/11/2004 00:00,-4.68E-08,0,4.0422
01/12/2004 00:00,-1.48E-09,0,0.1283
02/12/2004 00:00,-6.77E-08,0,5.853
03/12/2004 00:00,-6.46E-08,0,5.5852
04/12/2004 00:00,-7.61E-08,0,6.5713
05/12/2004 00:00,-6.57E-08,0,5.6786
06/12/2004 00:00,-4.44E-08,0,3.8355
07/12/2004 00:00,-1.43E-08,0,1.2332
08/12/2004 00:00,6.33E-09,0,-0.5467
09/12/2004 00:00,-3.21E-08,0,2.7692
10/12/2004 00:00,1.83E-07,0,-15.7919
11/12/2004 00:00,-7.16E-08,0,6.1846
12/12/2004 00:00,1.12E-07,0,-9.669
13/12/2004 00:00,-4.10E-08,0,3.5392
14/12/2004 00:00,-3.99E-08,0,3.4484
15/12/2004 00:00,-7.58E-08,0,6.5497
16/12/2004 00:00,-8.25E-08,0,7.1275
17/12/2004 00:00,-9.38E-08,0,8.1067
18/12/2004 00:00,-9.15E-08,0,7.9056
19/12/2004 00:00,-6.40E-08,0,5.5265
20/12/2004 00:00,-7.79E-08,0,6.7286
21/12/2004 00:00,-8.11E-08,0,7.0033
22/12/2004 00:00,-8.97E-08,0,7.7469
23/12/2004 00:00,-5.70E-08,0,4.9285
24/12/2004 00:00,-7.01E-08,0,6.0597
25/12/2004 00:00,-7.70E-08,0,6.6539
26/12/2004 00:00,-7.64E-08,0,6.6029
27/12/2004 00:00,-6.74E-08,0,5.8223
28/12/2004 00:00,-6.61E-08,0,5.7097
29/12/2004 00:00,-6.40E-08,0,5.5304
30/12/2004 00:00,-6.89E-08,0,5.955
31/12/2004 00:00,-8.49E-08,0,7.3362
01/01/2005 00:00,-4.59E-08,0,3.9653
02/01/2005 00:00,-8.12E-08,0,7.0197
03/01/2005 00:00,-6.29E-08,0,5.4327
04/01/2005 00:00,2.00E-08,0,-1.7299
05/01/2005 00:00,-1.91E-08,0,1.6474
06/01/2005 00:00,-4.92E-08,0,4.252
07/01/2005 00:00,-6.51E-08,0,5.6264
08/01/2005 00:00,-6.85E-08,0,5.922
09/01/2005 00:00,-8.36E-08,0,7.2225
10/01/2005 00:00,-9.63E-08,0,8.3177
11/01/2005 00:00,-8.64E-08,0,7.4663
12/01/2005 00:00,-8.03E-08,0,6.9394
13/01/2005 00:00,-8.93E-08,0,7.7197
14/01/2005 00:00,-5.51E-08,0,4.7582
15/01/2005 00:00,-4.88E-08,0,4.2133
16/01/2005 00:00,-6.19E-08,0,5.3491
17/01/2005 00:00,-5.67E-08,0,4.8961
18/01/2005 00:00,-8.25E-08,0,7.1303
19/01/2005 00:00,-5.77E-08,0,4.9876
20/01/2005 00:00,-6.94E-08,0,5.9946
21/01/2005 00:00,-4.94E-08,0,4.2698
22/01/2005 00:00,-7.08E-08,0,6.1133
23/01/2005 00:00,-7.84E-08,0,6.7775
24/01/2005 00:00,-8.30E-08,0,7.1693
25/01/2005 00:00,-8.90E-08,0,7.6883
26/01/2005 00:00,-9.24E-08,0,7.9839
27/01/2005 00:00,-5.03E-08,0,4.3433
28/01/2005 00:00,-4.53E-08,0,3.9164
29/01/2005 00:00,-2.69E-08,0,2.3214
30/01/2005 00:00,-7.70E-08,0,6.6491
31/01/2005 00:00,-8.12E-08,0,7.0187
01/02/2005 00:00,-4.78E-08,0,4.1307
02/02/2005 00:00,6.47E-08,0,-5.5919
03/02/2005 00:00,2.77E-08,0,-2.3895
04/02/2005 00:00,5.42E-08,0,-4.6863
05/02/2005 00:00,-3.08E-08,0,2.6588
06/02/2005 00:00,-7.75E-08,0,6.6974
07/02/2005 00:00,-6.25E-08,0,5.3975
08/02/2005 00:00,-4.96E-08,0,4.2849
09/02/2005 00:00,-3.48E-08,0,3.0097
10/02/2005 00:00,-1.13E-08,0,0.9783
11/02/2005 00:00,-4.82E-08,0,4.1608
12/02/2005 00:00,-5.45E-08,0,4.7108
13/02/2005 00:00,-6.92E-08,0,5.9807
14/02/2005 00:00,-7.67E-08,0,6.6298
15/02/2005 00:00,-4.48E-08,0,3.872
16/02/2005 00:00,-4.77E-08,0,4.1225
17/02/2005 00:00,-6.99E-08,0,6.0398
18/02/2005 00:00,-2.50E-08,0,2.159
19/02/2005 00:00,-1.49E-08,0,1.2883
20/02/2005 00:00,-4.53E-08,0,3.9116
21/02/2005 00:00,-4.82E-08,0,4.1618
22/02/2005 00:00,-6.71E-08,0,5.7965
23/02/2005 00:00,-5.84E-08,0,5.0478
24/02/2005 00:00,-4.92E-08,0,4.2517
25/02/2005 00:00,-4.86E-08,0,4.2012
26/02/2005 00:00,-5.48E-08,0,4.732
27/02/2005 00:00,-6.83E-08,0,5.9043
28/02/2005 00:00,-7.23E-08,0,6.2471
01/03/2005 00:00,-4.89E-08,0,4.2236
02/03/2005 00:00,-4.98E-08,0,4.3007
03/03/2005 00:00,-5.89E-08,0,5.0883
04/03/2005 00:00,-2.18E-08,0,1.8866
05/03/2005 00:00,3.38E-09,0,-0.2916
06/03/2005 00:00,-3.93E-08,0,3.3916
07/03/2005 00:00,-5.31E-08,0,4.5909
08/03/2005 00:00,-5.59E-08,0,4.83
09/03/2005 00:00,-4.80E-08,0,4.1496
10/03/2005 00:00,-5.88E-08,0,5.0807
11/03/2005 00:00,-6.17E-08,0,5.3266
12/03/2005 00:00,-6.41E-08,0,5.5398
13/03/2005 00:00,-4.87E-08,0,4.2088
14/03/2005 00:00,-4.71E-08,0,4.0709
15/03/2005 00:00,-3.18E-08,0,2.747
16/03/2005 00:00,4.16E-09,0,-0.3596
17/03/2005 00:00,-4.52E-08,0,3.9016
18/03/2005 00:00,-5.19E-08,0,4.4825
19/03/2005 00:00,-5.44E-08,0,4.7018
20/03/2005 00:00,-4.85E-08,0,4.194
21/03/2005 00:00,-4.76E-08,0,4.1163
22/03/2005 00:00,-5.07E-08,0,4.3828
23/03/2005 00:00,-4.89E-08,0,4.2266
24/03/2005 00:00,-4.44E-08,0,3.8359
25/03/2005 00:00,-3.13E-08,0,2.7007
26/03/2005 00:00,-3.97E-08,0,3.4295
27/03/2005 00:00,-4.09E-08,0,3.5376
28/03/2005 00:00,-4.31E-08,0,3.7231
29/03/2005 00:00,-1.76E-08,0,1.5183
30/03/2005 00:00,-4.78E-08,0,4.1261
31/03/2005 00:00,-5.05E-08,0,4.36
01/04/2005 00:00,-4.30E-08,0,3.7122
02/04/2005 00:00,-3.87E-08,0,3.3468
03/04/2005 00:00,-3.41E-08,0,2.9476
04/04/2005 00:00,-3.44E-08,0,2.9753
05/04/2005 00:00,-4.10E-08,0,3.5431
06/04/2005 00:00,-4.22E-08,0,3.6418
07/04/2005 00:00,-2.61E-08,0,2.2557
08/04/2005 00:00,-3.78E-08,0,3.2646
09/04/2005 00:00,-4.37E-08,0,3.7754
10/04/2005 00:00,-2.70E-08,0,2.3323
11/04/2005 00:00,-3.92E-08,0,3.3892
12/04/2005 00:00,-3.57E-08,0,3.087
13/04/2005 00:00,-3.38E-08,0,2.9217
14/04/2005 00:00,1.23E-10,0,-0.0106
15/04/2005 00:00,-2.32E-08,0,2.0039
16/04/2005 00:00,-3.11E-08,0,2.6863
17/04/2005 00:00,-3.43E-08,0,2.9609
18/04/2005 00:00,-1.95E-08,0,1.6859
19/04/2005 00:00,-2.90E-08,0,2.5032
20/04/2005 00:00,-3.09E-08,0,2.6697
21/04/2005 00:00,-3.32E-08,0,2.8726
22/04/2005 00:00,-3.67E-08,0,3.1715
23/04/2005 00:00,-3.55E-08,0,3.0687
