Date,Inflow_GL,TN_kg,TP_kg
2012-01-01 00:00:00,0.001136,1.970457,0.074871
2012-01-02 00:00:00,0.000529,0.917225,0.034852
2012-01-03 00:00:00,0.000777,1.348199,0.051227
2012-01-04 00:00:00,0.001049,1.819616,0.069140
2012-01-05 00:00:00,0.001059,1.838042,0.069840
2012-01-06 00:00:00,0.000856,1.485299,0.056437
2012-01-07 00:00:00,0.000633,1.098672,0.041746
2012-01-08 00:00:00,0.000761,1.320717,0.050183
2012-01-09 00:00:00,0.000878,1.522619,0.057855
2012-01-10 00:00:00,0.000957,1.659875,0.063070
2012-01-11 00:00:00,0.001003,1.739511,0.066096
2012-01-12 00:00:00,0.000755,1.309318,0.049750
2012-01-13 00:00:00,0.000750,1.301042,0.049436
2012-01-14 00:00:00,0.000788,1.366625,0.051927
2012-01-15 00:00:00,0.000561,0.973283,0.036982
2012-01-16 00:00:00,0.000335,0.581034,0.022077
2012-01-17 00:00:00,0.000357,0.619603,0.023543
2012-01-18 00:00:00,0.000575,0.998111,0.037925
2012-01-19 00:00:00,0.000673,1.167534,0.044363
2012-01-20 00:00:00,0.000606,1.051827,0.039966
2012-01-21 00:00:00,0.000467,0.810263,0.030787
2012-01-22 00:00:00,0.000264,0.457520,0.017384
2012-01-23 00:00:00,0.000194,0.335879,0.012762
2012-01-24 00:00:00,0.000271,0.470324,0.017871
2012-01-25 00:00:00,0.000454,0.788558,0.029963
2012-01-26 00:00:00,0.000505,0.876782,0.033315
2012-01-27 00:00:00,0.000317,0.549804,0.020891
2012-01-28 00:00:00,0.000197,0.341500,0.012976
2012-01-29 00:00:00,0.000351,0.608517,0.023122
2012-01-30 00:00:00,0.000919,1.595229,0.060614
2012-01-31 00:00:00,0.001489,2.582722,0.098135
2012-02-01 00:00:00,0.001240,2.151123,0.081736
2012-02-02 00:00:00,0.000692,1.201262,0.045644
2012-02-03 00:00:00,0.000394,0.682844,0.025946
2012-02-04 00:00:00,0.000459,0.796053,0.030248
2012-02-05 00:00:00,0.001241,2.153465,0.081825
2012-02-06 00:00:00,0.001530,2.654082,0.100847
2012-02-07 00:00:00,0.001193,2.069456,0.078633
2012-02-08 00:00:00,0.000966,1.676427,0.063699
2012-02-09 00:00:00,0.000867,1.503725,0.057137
2012-02-10 00:00:00,0.000827,1.435175,0.054532
2012-02-11 00:00:00,0.000762,1.321810,0.050225
2012-02-12 00:00:00,0.000730,1.266221,0.048112
2012-02-13 00:00:00,0.000497,0.862729,0.032781
2012-02-14 00:00:00,0.061768,107.167644,4.072036
2012-02-15 00:00:00,0.175872,305.137158,11.594260
2012-02-16 00:00:00,0.226681,393.292441,14.943885
2012-02-17 00:00:00,0.219772,381.305271,14.488410
2012-02-18 00:00:00,0.211050,366.171366,13.913369
2012-02-19 00:00:00,0.209309,363.151268,13.798615
2012-02-20 00:00:00,0.210484,365.189182,13.876049
2012-02-21 00:00:00,0.204075,354.070675,13.453581
2012-02-22 00:00:00,0.191712,332.620813,12.638553
2012-02-23 00:00:00,0.176786,306.724423,11.654571
2012-02-24 00:00:00,0.159595,276.898048,10.521262
2012-02-25 00:00:00,0.148398,257.471266,9.783105
2012-02-26 00:00:00,0.151322,262.543019,9.975815
2012-02-27 00:00:00,0.157981,274.097810,10.414861
2012-02-28 00:00:00,0.157576,273.394510,10.388138
2012-02-29 00:00:00,0.145908,253.151219,9.618956
2012-03-01 00:00:00,0.128166,222.367333,8.449265
2012-03-02 00:00:00,0.100538,174.433800,6.627940
2012-03-03 00:00:00,0.060600,105.140191,3.994999
2012-03-04 00:00:00,0.045928,79.685706,3.027808
2012-03-05 00:00:00,0.048425,84.016683,3.192372
2012-03-06 00:00:00,0.047582,82.555431,3.136849
2012-03-07 00:00:00,0.040745,70.692869,2.686108
2012-03-08 00:00:00,0.025954,45.029767,1.710991
2012-03-09 00:00:00,0.010959,19.013921,0.722470
2012-03-10 00:00:00,0.000808,1.401447,0.053251
2012-03-11 00:00:00,0.000179,0.311207,0.011825
2012-03-12 00:00:00,0.000118,0.204869,0.007784
2012-03-13 00:00:00,0.000097,0.167861,0.006378
2012-03-14 00:00:00,0.000088,0.153339,0.005826
2012-03-15 00:00:00,0.000081,0.140067,0.005322
2012-03-16 00:00:00,0.000085,0.147249,0.005595
2012-03-17 00:00:00,0.000078,0.134914,0.005126
2012-03-18 00:00:00,0.000078,0.134914,0.005126
2012-03-19 00:00:00,0.000064,0.110242,0.004189
2012-03-20 00:00:00,0.000076,0.131010,0.004978
2012-03-21 00:00:00,0.000079,0.136475,0.005186
2012-03-22 00:00:00,0.000046,0.079793,0.003032
2012-03-23 00:00:00,0.000073,0.126169,0.004794
2012-03-24 00:00:00,0.000112,0.194875,0.007405
2012-03-25 00:00:00,0.000112,0.194875,0.007405
2012-03-26 00:00:00,0.000096,0.165987,0.006307
2012-03-27 00:00:00,0.000100,0.173795,0.006604
2012-03-28 00:00:00,0.000113,0.196437,0.007464
2012-03-29 00:00:00,0.000098,0.170516,0.006479
2012-03-30 00:00:00,0.000103,0.178948,0.006799
2012-03-31 00:00:00,0.000129,0.224388,0.008526
2012-04-01 00:00:00,0.000131,0.227667,0.008651
2012-04-02 00:00:00,0.000088,0.152715,0.005803
2012-04-03 00:00:00,0.000060,0.103684,0.003940
2012-04-04 00:00:00,0.000063,0.109773,0.004171
2012-04-05 00:00:00,0.000055,0.094939,0.003607
2012-04-06 00:00:00,0.000141,0.244999,0.009309
2012-04-07 00:00:00,0.000192,0.333849,0.012685
2012-04-08 00:00:00,0.000178,0.308396,0.011718
2012-04-09 00:00:00,0.000259,0.449400,0.017076
2012-04-10 00:00:00,0.000273,0.474072,0.018013
2012-04-11 00:00:00,0.000179,0.309802,0.011771
2012-04-12 00:00:00,0.000130,0.224856,0.008544
2012-04-13 00:00:00,0.000113,0.196281,0.007458
2012-04-14 00:00:00,0.000070,0.121641,0.004622
2012-04-15 00:00:00,0.000036,0.061679,0.002344
2012-04-16 00:00:00,0.000031,0.053403,0.002029
2012-04-17 00:00:00,0.000043,0.074952,0.002848
2012-04-18 00:00:00,0.000037,0.064178,0.002439
2012-04-19 00:00:00,0.000025,0.042785,0.001626
2012-04-20 00:00:00,0.000017,0.029981,0.001139
2012-04-21 00:00:00,0.000017,0.029981,0.001139
2012-04-22 00:00:00,0.000102,0.177386,0.006740
2012-04-23 00:00:00,0.000393,0.682063,0.025916
2012-04-24 00:00:00,0.000460,0.798707,0.030348
2012-04-25 00:00:00,0.000212,0.368358,0.013996
2012-04-26 00:00:00,0.000137,0.238285,0.009054
2012-04-27 00:00:00,0.000151,0.261239,0.009926
2012-04-28 00:00:00,0.000104,0.180666,0.006865
2012-04-29 00:00:00,0.000132,0.228916,0.008698
2012-04-30 00:00:00,0.000192,0.333536,0.012673
2012-05-01 00:00:00,0.000250,0.434097,0.016494
2012-05-02 00:00:00,0.000298,0.517325,0.019657
2012-05-03 00:00:00,0.000249,0.432223,0.016423
2012-05-04 00:00:00,0.000173,0.300277,0.011410
2012-05-05 00:00:00,0.000158,0.273731,0.010401
2012-05-06 00:00:00,0.000151,0.261239,0.009926
2012-05-07 00:00:00,0.000097,0.168174,0.006390
2012-05-08 00:00:00,0.000044,0.076045,0.002889
2012-05-09 00:00:00,0.000049,0.085258,0.003240
2012-05-10 00:00:00,0.000100,0.173014,0.006574
2012-05-11 00:00:00,0.000181,0.314642,0.011955
2012-05-12 00:00:00,0.000245,0.424260,0.016121
2012-05-13 00:00:00,0.000233,0.404429,0.015367
2012-05-14 00:00:00,0.000225,0.389750,0.014809
2012-05-15 00:00:00,0.000309,0.535438,0.020345
2012-05-16 00:00:00,0.000385,0.668010,0.025382
2012-05-17 00:00:00,0.000283,0.490311,0.018630
2012-05-18 00:00:00,0.000406,0.704237,0.026759
2012-05-19 00:00:00,0.000580,1.006699,0.038251
2012-05-20 00:00:00,0.000513,0.890211,0.033825
2012-05-21 00:00:00,0.000412,0.715323,0.027180
2012-05-22 00:00:00,0.000307,0.533409,0.020268
2012-05-23 00:00:00,0.000437,0.757640,0.028788
2012-05-24 00:00:00,0.000581,1.007168,0.038269
2012-05-25 00:00:00,0.000546,0.947362,0.035997
2012-05-26 00:00:00,0.000439,0.761700,0.028942
2012-05-27 00:00:00,0.000376,0.652863,0.024807
2012-05-28 00:00:00,0.000418,0.725942,0.027584
2012-05-29 00:00:00,0.000413,0.715948,0.027204
2012-05-30 00:00:00,0.000500,0.867726,0.032971
2012-05-31 00:00:00,0.000627,1.087741,0.041331
2012-06-01 00:00:00,0.000598,1.037773,0.039432
2012-06-02 00:00:00,0.000678,1.177059,0.044725
2012-06-03 00:00:00,0.000902,1.564623,0.059451
2012-06-04 00:00:00,0.001010,1.753096,0.066612
2012-06-05 00:00:00,0.000975,1.691886,0.064286
2012-06-06 00:00:00,0.001002,1.737794,0.066031
2012-06-07 00:00:00,0.001088,1.887073,0.071703
2012-06-08 00:00:00,0.000936,1.624429,0.061723
2012-06-09 00:00:00,0.000854,1.481239,0.056282
2012-06-10 00:00:00,0.000935,1.621774,0.061622
2012-06-11 00:00:00,0.001017,1.764183,0.067033
2012-06-12 00:00:00,0.001148,1.992631,0.075714
2012-06-13 00:00:00,0.001014,1.760123,0.066879
2012-06-14 00:00:00,0.000791,1.371778,0.052123
2012-06-15 00:00:00,0.000633,1.098828,0.041752
2012-06-16 00:00:00,0.000477,0.828064,0.031464
2012-06-17 00:00:00,0.000420,0.728596,0.027684
2012-06-18 00:00:00,0.000461,0.799957,0.030396
2012-06-19 00:00:00,0.000569,0.986868,0.037498
2012-06-20 00:00:00,0.000733,1.271842,0.048326
2012-06-21 00:00:00,0.001086,1.884731,0.071614
2012-06-22 00:00:00,0.001131,1.962650,0.074575
2012-06-23 00:00:00,0.000897,1.556504,0.059142
2012-06-24 00:00:00,0.000881,1.528709,0.058086
2012-06-25 00:00:00,0.000986,1.710624,0.064998
2012-06-26 00:00:00,0.001166,2.023080,0.076871
2012-06-27 00:00:00,0.001359,2.357866,0.089592
2012-06-28 00:00:00,0.001146,1.988727,0.075565
2012-06-29 00:00:00,0.001110,1.926579,0.073204
2012-06-30 00:00:00,0.001391,2.412518,0.091668
2012-07-01 00:00:00,0.001277,2.215457,0.084180
2012-07-02 00:00:00,0.001106,1.918772,0.072907
2012-07-03 00:00:00,0.001014,1.747912,0.068008
2012-07-04 00:00:00,0.001169,2.001327,0.079661
2012-07-05 00:00:00,0.001379,2.363415,0.093541
2012-07-06 00:00:00,0.001506,2.583201,0.101642
2012-07-07 00:00:00,0.001558,2.675450,0.104668
2012-07-08 00:00:00,0.001270,2.183719,0.084945
2012-07-09 00:00:00,0.000954,1.642521,0.063511
2012-07-10 00:00:00,0.000832,1.435250,0.055169
2012-07-11 00:00:00,0.000712,1.228527,0.046946
2012-07-12 00:00:00,0.000593,1.025654,0.038961
2012-07-13 00:00:00,0.000666,1.153166,0.043533
2012-07-14 00:00:00,0.000716,1.239999,0.046545
2012-07-15 00:00:00,0.000619,1.073856,0.040065
2012-07-16 00:00:00,0.000690,1.198282,0.044479
2012-07-17 00:00:00,0.000882,1.531430,0.056890
2012-07-18 00:00:00,0.000962,1.668930,0.062095
2012-07-19 00:00:00,0.000836,1.449635,0.054021
2012-07-20 00:00:00,0.000737,1.277665,0.047691
2012-07-21 00:00:00,0.000738,1.277711,0.047769
2012-07-22 00:00:00,0.000828,1.432916,0.053660
2012-07-23 00:00:00,0.000983,1.700703,0.063789
2012-07-24 00:00:00,0.000978,1.690869,0.063520
2012-07-25 00:00:00,0.000941,1.626731,0.061210
2012-07-26 00:00:00,0.001007,1.739262,0.065550
2012-07-27 00:00:00,0.000954,1.647085,0.062173
2012-07-28 00:00:00,0.000900,1.551862,0.058675
2012-07-29 00:00:00,0.001005,1.732359,0.065604
2012-07-30 00:00:00,0.001124,1.936688,0.073459
2012-07-31 00:00:00,0.001242,2.139362,0.081274
2012-08-01 00:00:00,0.001179,2.037811,0.077519
2012-08-02 00:00:00,0.000914,1.586464,0.060429
2012-08-03 00:00:00,0.000687,1.196184,0.045623
2012-08-04 00:00:00,0.000481,0.841260,0.032127
2012-08-05 00:00:00,0.000622,1.091284,0.041735
2012-08-06 00:00:00,0.000915,1.611580,0.061707
2012-08-07 00:00:00,0.000790,1.396669,0.053543
2012-08-08 00:00:00,0.000677,1.200828,0.046096
2012-08-09 00:00:00,0.000673,1.197739,0.046033
2012-08-10 00:00:00,0.000543,0.969829,0.037319
2012-08-11 00:00:00,0.000559,1.002268,0.038617
2012-08-12 00:00:00,0.000759,1.366466,0.052713
2012-08-13 00:00:00,0.000704,1.271120,0.049091
2012-08-14 00:00:00,0.088463,160.460670,6.205945
2012-08-15 00:00:00,0.295100,536.293383,20.751389
2012-08-16 00:00:00,0.417932,757.020737,29.237007
2012-08-17 00:00:00,0.417750,753.486219,29.031996
2012-08-18 00:00:00,0.408129,732.995974,28.175191
2012-08-19 00:00:00,0.398765,713.108389,27.344553
2012-08-20 00:00:00,0.392244,698.429565,26.716356
2012-08-21 00:00:00,0.386357,684.974387,26.137038
2012-08-22 00:00:00,0.378625,668.357132,25.439424
2012-08-23 00:00:00,0.374471,658.135388,24.987015
2012-08-24 00:00:00,0.372660,652.091377,24.694501
2012-08-25 00:00:00,0.367882,640.900246,24.208051
2012-08-26 00:00:00,0.362780,629.221384,23.704944
2012-08-27 00:00:00,0.357459,617.241223,23.192207
2012-08-28 00:00:00,0.349005,600.263854,22.497507
2012-08-29 00:00:00,0.345165,592.994251,22.187314
2012-08-30 00:00:00,0.357617,613.976083,22.936375
2012-08-31 00:00:00,0.373228,640.351896,23.884322
2012-09-01 00:00:00,0.373521,640.429904,23.849940
2012-09-02 00:00:00,0.364215,624.056647,23.203577
2012-09-03 00:00:00,0.351679,602.176461,22.354749
2012-09-04 00:00:00,0.317633,543.518650,20.145544
2012-09-05 00:00:00,0.306017,523.284635,19.364112
2012-09-06 00:00:00,0.325291,555.872030,20.537413
2012-09-07 00:00:00,0.330236,563.945959,20.802519
2012-09-08 00:00:00,0.323555,552.168145,20.335566
2012-09-09 00:00:00,0.310038,528.745081,19.441627
2012-09-10 00:00:00,0.295856,504.220525,18.510001
2012-09-11 00:00:00,0.287339,489.422610,17.942621
2012-09-12 00:00:00,0.284655,484.821068,17.775759
2012-09-13 00:00:00,0.274636,467.762564,17.155694
2012-09-14 00:00:00,0.258296,439.937158,16.140196
2012-09-15 00:00:00,0.241482,411.303994,15.094476
2012-09-16 00:00:00,0.226426,385.665376,14.157992
2012-09-17 00:00:00,0.213611,363.841376,13.361004
2012-09-18 00:00:00,0.192049,327.119016,12.016217
2012-09-19 00:00:00,0.145227,247.369546,9.089516
2012-09-20 00:00:00,0.110740,188.629861,6.933388
2012-09-21 00:00:00,0.104772,178.465633,6.561830
2012-09-22 00:00:00,0.097886,166.738070,6.132553
2012-09-23 00:00:00,0.104882,178.656976,6.573018
2012-09-24 00:00:00,0.107161,182.541293,6.717973
2012-09-25 00:00:00,0.094083,160.265887,5.900024
2012-09-26 00:00:00,0.084223,143.471328,5.283404
2012-09-27 00:00:00,0.069289,118.032633,4.347947
2012-09-28 00:00:00,0.075575,128.743124,4.744056
2012-09-29 00:00:00,0.091515,155.898465,5.746434
2012-09-30 00:00:00,0.083955,143.022660,5.273445
2012-10-01 00:00:00,0.073340,124.939458,4.608145
2012-10-02 00:00:00,0.065019,110.765718,4.086637
2012-10-03 00:00:00,0.047824,81.474186,3.006852
2012-10-04 00:00:00,0.017666,30.096092,1.111018
2012-10-05 00:00:00,0.000104,0.177095,0.006540
2012-10-06 00:00:00,0.000110,0.187830,0.006939
2012-10-07 00:00:00,0.000113,0.193199,0.007139
2012-10-08 00:00:00,0.000117,0.199182,0.007362
2012-10-09 00:00:00,0.000108,0.183544,0.006787
2012-10-10 00:00:00,0.000106,0.179866,0.006653
2012-10-11 00:00:00,0.000095,0.161927,0.005991
2012-10-12 00:00:00,0.000104,0.177570,0.006572
2012-10-13 00:00:00,0.000107,0.182019,0.006739
2012-10-14 00:00:00,0.000097,0.165920,0.006144
2012-10-15 00:00:00,0.000087,0.148134,0.005487
2012-10-16 00:00:00,0.000091,0.154729,0.005734
2012-10-17 00:00:00,0.000095,0.161939,0.006003
2012-10-18 00:00:00,0.000102,0.173135,0.006420
2012-10-19 00:00:00,0.000107,0.181725,0.006740
2012-10-20 00:00:00,0.000108,0.184181,0.006833
2012-10-21 00:00:00,0.000112,0.191391,0.007103
2012-10-22 00:00:00,0.000112,0.191394,0.007105
2012-10-23 00:00:00,0.000112,0.191396,0.007108
2012-10-24 00:00:00,0.000112,0.191398,0.007110
2012-10-25 00:00:00,0.000112,0.191400,0.007112
2012-10-26 00:00:00,0.000112,0.191403,0.007115
2012-10-27 00:00:00,0.000112,0.191405,0.007117
2012-10-28 00:00:00,0.000112,0.191407,0.007119
2012-10-29 00:00:00,0.000112,0.191410,0.007121
2012-10-30 00:00:00,0.000112,0.191412,0.007124
2012-10-31 00:00:00,0.000112,0.191414,0.007126
2012-11-01 00:00:00,0.000112,0.191416,0.007128
2012-11-02 00:00:00,0.000112,0.191419,0.007131
2012-11-03 00:00:00,0.000112,0.191421,0.007133
2012-11-04 00:00:00,0.000112,0.191423,0.007135
2012-11-05 00:00:00,0.000112,0.191426,0.007137
2012-11-06 00:00:00,0.000112,0.191428,0.007140
2012-11-07 00:00:00,0.000112,0.191430,0.007142
2012-11-08 00:00:00,0.000112,0.191432,0.007144
2012-11-09 00:00:00,0.000112,0.191435,0.007146
2012-11-10 00:00:00,0.000112,0.191437,0.007149
2012-11-11 00:00:00,0.000112,0.191439,0.007151
2012-11-12 00:00:00,0.000112,0.191442,0.007153
2012-11-13 00:00:00,0.000112,0.191444,0.007156
2012-11-14 00:00:00,0.000112,0.191446,0.007158
2012-11-15 00:00:00,0.000112,0.191448,0.007160
2012-11-16 00:00:00,0.000112,0.191451,0.007162
2012-11-17 00:00:00,0.000112,0.191453,0.007165
2012-11-18 00:00:00,0.000117,0.199893,0.007483
2012-11-19 00:00:00,0.000121,0.206185,0.007721
2012-11-20 00:00:00,0.000116,0.196983,0.007378
2012-11-21 00:00:00,0.000103,0.176121,0.006599
2012-11-22 00:00:00,0.000102,0.173361,0.006498
2012-11-23 00:00:00,0.000096,0.164311,0.006160
2012-11-24 00:00:00,0.000087,0.148051,0.005552
2012-11-25 00:00:00,0.000095,0.162014,0.006078
2012-11-26 00:00:00,0.000082,0.139769,0.005245
2012-11-27 00:00:00,0.000034,0.057842,0.002171
2012-11-28 00:00:00,0.000000,0.000000,0.000000
2012-11-29 00:00:00,0.000000,0.000000,0.000000
2012-11-30 00:00:00,0.000000,0.000000,0.000000
2012-12-01 00:00:00,0.000000,0.000000,0.000000
2012-12-02 00:00:00,0.000000,0.000000,0.000000
2012-12-03 00:00:00,0.000000,0.000000,0.000000
2012-12-04 00:00:00,0.000000,0.000000,0.000000
2012-12-05 00:00:00,0.000000,0.000000,0.000000
2012-12-06 00:00:00,0.000000,0.000000,0.000000
2012-12-07 00:00:00,0.000000,0.000000,0.000000
2012-12-08 00:00:00,0.000000,0.000000,0.000000
2012-12-09 00:00:00,0.000000,0.000000,0.000000
2012-12-10 00:00:00,0.000000,0.000000,0.000000
2012-12-11 00:00:00,0.000000,0.000000,0.000000
2012-12-12 00:00:00,0.000000,0.000000,0.000000
2012-12-13 00:00:00,0.000000,0.000000,0.000000
2012-12-14 00:00:00,0.000000,0.000000,0.000000
2012-12-15 00:00:00,0.000000,0.000000,0.000000
2012-12-16 00:00:00,0.000000,0.000000,0.000000
2012-12-17 00:00:00,0.000000,0.000000,0.000000
2012-12-18 00:00:00,0.000000,0.000000,0.000000
2012-12-19 00:00:00,0.000000,0.000000,0.000000
2012-12-20 00:00:00,0.000000,0.000000,0.000000
2012-12-21 00:00:00,0.000000,0.000000,0.000000
2012-12-22 00:00:00,0.000000,0.000000,0.000000
2012-12-23 00:00:00,0.000000,0.000000,0.000000
2012-12-24 00:00:00,0.000000,0.000000,0.000000
2012-12-25 00:00:00,0.000000,0.000000,0.000000
2012-12-26 00:00:00,0.000000,0.000000,0.000000
2012-12-27 00:00:00,0.000000,0.000000,0.000000
2012-12-28 00:00:00,0.000000,0.000000,0.000000
2012-12-29 00:00:00,0.000000,0.000000,0.000000
2012-12-30 00:00:00,0.000000,0.000000,0.000000
2012-12-31 00:00:00,0.000000,0.000000,0.000000
2013-01-01 00:00:00,0.000000,0.000000,0.000000
2013-01-02 00:00:00,0.000000,0.000000,0.000000
2013-01-03 00:00:00,0.000000,0.000000,0.000000
2013-01-04 00:00:00,0.000000,0.000000,0.000000
2013-01-05 00:00:00,0.000000,0.000000,0.000000
2013-01-06 00:00:00,0.000000,0.000000,0.000000
2013-01-07 00:00:00,0.000000,0.000000,0.000000
2013-01-08 00:00:00,0.000000,0.000000,0.000000
2013-01-09 00:00:00,0.000000,0.000000,0.000000
2013-01-10 00:00:00,0.000000,0.000000,0.000000
2013-01-11 00:00:00,0.000000,0.000000,0.000000
2013-01-12 00:00:00,0.000000,0.000000,0.000000
2013-01-13 00:00:00,0.000000,0.000000,0.000000
2013-01-14 00:00:00,0.000000,0.000000,0.000000
2013-01-15 00:00:00,0.000000,0.000000,0.000000
2013-01-16 00:00:00,0.000000,0.000000,0.000000
2013-01-17 00:00:00,0.000000,0.000000,0.000000
2013-01-18 00:00:00,0.000000,0.000000,0.000000
2013-01-19 00:00:00,0.000000,0.000000,0.000000
2013-01-20 00:00:00,0.000000,0.000000,0.000000
2013-01-21 00:00:00,0.000000,0.000000,0.000000
2013-01-22 00:00:00,0.000000,0.000000,0.000000
2013-01-23 00:00:00,0.000000,0.000000,0.000000
2013-01-24 00:00:00,0.000000,0.000000,0.000000
2013-01-25 00:00:00,0.000000,0.000000,0.000000
2013-01-26 00:00:00,0.000000,0.000000,0.000000
2013-01-27 00:00:00,0.000000,0.000000,0.000000
2013-01-28 00:00:00,0.000000,0.000000,0.000000
2013-01-29 00:00:00,0.000000,0.000000,0.000000
2013-01-30 00:00:00,0.000000,0.000000,0.000000
2013-01-31 00:00:00,0.000000,0.000000,0.000000
2013-02-01 00:00:00,0.000000,0.000000,0.000000
2013-02-02 00:00:00,0.000000,0.000000,0.000000
2013-02-03 00:00:00,0.000000,0.000000,0.000000
2013-02-04 00:00:00,0.000000,0.000000,0.000000
2013-02-05 00:00:00,0.000000,0.000000,0.000000
2013-02-06 00:00:00,0.000000,0.000000,0.000000
2013-02-07 00:00:00,0.000000,0.000000,0.000000
2013-02-08 00:00:00,0.000000,0.000000,0.000000
2013-02-09 00:00:00,0.000000,0.000000,0.000000
2013-02-10 00:00:00,0.000000,0.000000,0.000000
2013-02-11 00:00:00,0.000000,0.000000,0.000000
2013-02-12 00:00:00,0.000000,0.000000,0.000000
2013-02-13 00:00:00,0.000000,0.000000,0.000000
2013-02-14 00:00:00,0.000000,0.000000,0.000000
2013-02-15 00:00:00,0.000000,0.000000,0.000000
2013-02-16 00:00:00,0.000000,0.000000,0.000000
2013-02-17 00:00:00,0.000000,0.000000,0.000000
2013-02-18 00:00:00,0.000000,0.000000,0.000000
2013-02-19 00:00:00,0.000000,0.000000,0.000000
2013-02-20 00:00:00,0.000000,0.000000,0.000000
2013-02-21 00:00:00,0.000000,0.000000,0.000000
2013-02-22 00:00:00,0.000000,0.000000,0.000000
2013-02-23 00:00:00,0.000000,0.000000,0.000000
2013-02-24 00:00:00,0.000000,0.000000,0.000000
2013-02-25 00:00:00,0.000000,0.000000,0.000000
2013-02-26 00:00:00,0.000000,0.000000,0.000000
2013-02-27 00:00:00,0.000000,0.000000,0.000000
2013-02-28 00:00:00,0.000000,0.000000,0.000000
2013-03-01 00:00:00,0.000000,0.000000,0.000000
2013-03-02 00:00:00,0.000000,0.000000,0.000000
2013-03-03 00:00:00,0.000000,0.000000,0.000000
2013-03-04 00:00:00,0.000000,0.000000,0.000000
2013-03-05 00:00:00,0.000000,0.000000,0.000000
2013-03-06 00:00:00,0.000000,0.000000,0.000000
2013-03-07 00:00:00,0.000000,0.000000,0.000000
2013-03-08 00:00:00,0.000000,0.000000,0.000000
2013-03-09 00:00:00,0.000000,0.000000,0.000000
2013-03-10 00:00:00,0.000000,0.000000,0.000000
2013-03-11 00:00:00,0.000000,0.000000,0.000000
2013-03-12 00:00:00,0.000000,0.000000,0.000000
2013-03-13 00:00:00,0.000000,0.000000,0.000000
2013-03-14 00:00:00,0.000000,0.000000,0.000000
2013-03-15 00:00:00,0.000000,0.000000,0.000000
2013-03-16 00:00:00,0.000000,0.000000,0.000000
2013-03-17 00:00:00,0.000000,0.000000,0.000000
2013-03-18 00:00:00,0.000000,0.000000,0.000000
2013-03-19 00:00:00,0.000000,0.000000,0.000000
2013-03-20 00:00:00,0.000000,0.000000,0.000000
2013-03-21 00:00:00,0.000000,0.000000,0.000000
2013-03-22 00:00:00,0.000000,0.000000,0.000000
2013-03-23 00:00:00,0.000000,0.000000,0.000000
2013-03-24 00:00:00,0.000000,0.000000,0.000000
2013-03-25 00:00:00,0.000000,0.000000,0.000000
2013-03-26 00:00:00,0.000000,0.000000,0.000000
2013-03-27 00:00:00,0.000000,0.000000,0.000000
2013-03-28 00:00:00,0.000000,0.000000,0.000000
2013-03-29 00:00:00,0.000000,0.000000,0.000000
2013-03-30 00:00:00,0.000000,0.000000,0.000000
2013-03-31 00:00:00,0.000000,0.000000,0.000000
2013-04-01 00:00:00,0.000000,0.000000,0.000000
2013-04-02 00:00:00,0.000000,0.000000,0.000000
2013-04-03 00:00:00,0.000000,0.000000,0.000000
2013-04-04 00:00:00,0.000000,0.000000,0.000000
2013-04-05 00:00:00,0.000000,0.000000,0.000000
2013-04-06 00:00:00,0.000000,0.000000,0.000000
2013-04-07 00:00:00,0.000000,0.000000,0.000000
2013-04-08 00:00:00,0.000000,0.000000,0.000000
2013-04-09 00:00:00,0.000000,0.000000,0.000000
2013-04-10 00:00:00,0.000000,0.000000,0.000000
2013-04-11 00:00:00,0.000000,0.000000,0.000000
2013-04-12 00:00:00,0.000000,0.000000,0.000000
2013-04-13 00:00:00,0.000000,0.000000,0.000000
2013-04-14 00:00:00,0.000000,0.000000,0.000000
2013-04-15 00:00:00,0.000000,0.000000,0.000000
2013-04-16 00:00:00,0.000000,0.000000,0.000000
2013-04-17 00:00:00,0.000000,0.000000,0.000000
2013-04-18 00:00:00,0.000000,0.000000,0.000000
2013-04-19 00:00:00,0.000000,0.000000,0.000000
2013-04-20 00:00:00,0.000000,0.000000,0.000000
2013-04-21 00:00:00,0.000000,0.000000,0.000000
2013-04-22 00:00:00,0.000000,0.000000,0.000000
2013-04-23 00:00:00,0.000000,0.000000,0.000000
2013-04-24 00:00:00,0.000000,0.000000,0.000000
2013-04-25 00:00:00,0.000000,0.000000,0.000000
2013-04-26 00:00:00,0.000000,0.000000,0.000000
2013-04-27 00:00:00,0.000000,0.000000,0.000000
2013-04-28 00:00:00,0.000000,0.000000,0.000000
2013-04-29 00:00:00,0.000000,0.000000,0.000000
2013-04-30 00:00:00,0.000000,0.000000,0.000000
2013-05-01 00:00:00,0.000000,0.000000,0.000000
2013-05-02 00:00:00,0.000000,0.000000,0.000000
2013-05-03 00:00:00,0.000000,0.000000,0.000000
2013-05-04 00:00:00,0.000000,0.000000,0.000000
2013-05-05 00:00:00,0.000000,0.000000,0.000000
2013-05-06 00:00:00,0.000000,0.000000,0.000000
