id,ctrd_x,ctrd_y,cfl_dt_min,cfl_dt_mean
       17996,  0.3438307E+06,  0.6039759E+07,   172.038,  2554.346
       17997,  0.3437151E+06,  0.6039723E+07,   164.495,  2186.256
       17998,  0.3438158E+06,  0.6039689E+07,   500.481,  4552.274
       17999,  0.3437522E+06,  0.6039674E+07,   186.861,  2641.308
       18000,  0.3439397E+06,  0.6039817E+07,   303.793,  8350.991
       18001,  0.3438779E+06,  0.6039707E+07,   236.379,  3610.360
       18002,  0.3439441E+06,  0.6039726E+07,   577.599,  8991.387
       18003,  0.3436313E+06,  0.6039667E+07,   191.721,  2270.785
       18004,  0.3436987E+06,  0.6039657E+07,   442.487,  4043.487
       18005,  0.3440269E+06,  0.6039810E+07,  4999.500,  9986.893
       18006,  0.3435706E+06,  0.6039590E+07,   194.572,  1966.090
       18007,  0.3436386E+06,  0.6039580E+07,   465.972,  4099.770
       18008,  0.3435099E+06,  0.6039513E+07,   204.858,  1953.165
       18009,  0.3435785E+06,  0.6039503E+07,   461.072,  3929.900
       18010,  0.3435184E+06,  0.6039426E+07,   456.100,  3891.141
       18011,  0.3435274E+06,  0.6039339E+07,   199.872,  1814.146
       18012,  0.3435374E+06,  0.6039253E+07,   476.238,  3922.571
       18013,  0.3435869E+06,  0.6039416E+07,   196.081,  1809.314
       18014,  0.3435965E+06,  0.6039330E+07,   481.446,  3796.116
