FVC file = MER_Scen2_20170701_20200701.fvc, Simulation Execution: 06/12/2020 11:56:13
Cell Coordinates and properties applied to model,X,Y,ZB,MATID,Area,ID
, 0.31380925444212E+06, 0.60570507386389E+07, -0.2400000E+02,           1,  0.3243191E+05,         267
, 0.31395524108365E+06, 0.60569434442834E+07, -0.2400000E+02,           1,  0.3299402E+05,         268
, 0.31409298639663E+06, 0.60568250161580E+07, -0.2400000E+02,           1,  0.3149045E+05,         269
, 0.31421920057066E+06, 0.60567005223228E+07, -0.2388847E+02,           1,  0.3378230E+05,         270
, 0.30098026766667E+06, 0.60638416100000E+07, -0.1703229E+02,           1,  0.1547194E+05,         271
, 0.30111674939003E+06, 0.60638728276050E+07, -0.1705929E+02,           1,  0.3723600E+05,         272
, 0.30126271000000E+06, 0.60636638866667E+07, -0.2033333E+02,           1,  0.1690015E+05,         273
, 0.30131286666667E+06, 0.60635541933333E+07, -0.2200000E+02,           1,  0.1763116E+05,         274
, 0.30142528733333E+06, 0.60635504066667E+07, -0.2181659E+02,           1,  0.1825702E+05,         275
, 0.30148642933333E+06, 0.60634548900000E+07, -0.2158640E+02,           1,  0.1673543E+05,         276
, 0.30126640533333E+06, 0.60638791766667E+07, -0.1700000E+02,           1,  0.1599672E+05,         277
, 0.30135959184634E+06, 0.60637735093193E+07, -0.1792293E+02,           1,  0.3342273E+05,         278
, 0.30163179525416E+06, 0.60634734527432E+07, -0.2081199E+02,           1,  0.2961302E+05,         279
, 0.30168254633333E+06, 0.60633509000000E+07, -0.2059940E+02,           1,  0.1737512E+05,         280
, 0.30183056854081E+06, 0.60633019125942E+07, -0.2062220E+02,           1,  0.3039746E+05,         281
, 0.30200043886646E+06, 0.60632198183940E+07, -0.2093246E+02,           1,  0.2925544E+05,         282
, 0.30214019133333E+06, 0.60631936633333E+07, -0.2090994E+02,           1,  0.1776184E+05,         283
, 0.30219644866667E+06, 0.60630925866667E+07, -0.2100000E+02,           1,  0.1970154E+05,         284
, 0.30231734933333E+06, 0.60630971266667E+07, -0.2100000E+02,           1,  0.1818689E+05,         285
, 0.30237452766667E+06, 0.60629982533333E+07, -0.2100000E+02,           1,  0.1867895E+05,         286
, 0.30249141266667E+06, 0.60630084533333E+07, -0.2100000E+02,           1,  0.1817501E+05,         287
, 0.30254900033333E+06, 0.60629105300000E+07, -0.2100000E+02,           1,  0.1740697E+05,         288
, 0.30266528333333E+06, 0.60629146433333E+07, -0.2100000E+02,           1,  0.1776395E+05,         289
, 0.30272029666667E+06, 0.60628168100000E+07, -0.2147358E+02,           1,  0.1602759E+05,         290
, 0.30285852443052E+06, 0.60627804767702E+07, -0.2210519E+02,           1,  0.3071297E+05,         291
, 0.30302648633128E+06, 0.60626960833546E+07, -0.2174526E+02,           1,  0.3126095E+05,         292
, 0.30319798817018E+06, 0.60626045055125E+07, -0.2244344E+02,           1,  0.3118726E+05,         293
, 0.30337638908622E+06, 0.60625118235661E+07, -0.2344818E+02,           1,  0.3102428E+05,         294
, 0.30353913109322E+06, 0.60624201785460E+07, -0.2202789E+02,           1,  0.2797652E+05,         295
, 0.30371057150390E+06, 0.60623348614783E+07, -0.2202789E+02,           1,  0.3004400E+05,         296
, 0.30386350682072E+06, 0.60622561973463E+07, -0.2242854E+02,           1,  0.2556862E+05,         297
, 0.30401776125021E+06, 0.60621735209555E+07, -0.2242854E+02,           1,  0.2565898E+05,         298
, 0.30414884433333E+06, 0.60621333700000E+07, -0.2213510E+02,           1,  0.1322371E+05,         299
, 0.30420433933333E+06, 0.60620420466667E+07, -0.2183560E+02,           1,  0.1619832E+05,         300
, 0.30433323797525E+06, 0.60620581360614E+07, -0.2038286E+02,           1,  0.2393247E+05,         301
, 0.30437906933333E+06, 0.60619373200000E+07, -0.2037538E+02,           1,  0.1424388E+05,         302
, 0.30451212401517E+06, 0.60619265383990E+07, -0.2075616E+02,           1,  0.3019636E+05,         303
, 0.30463783133333E+06, 0.60618996666667E+07, -0.2198340E+02,           1,  0.1471946E+05,         304
, 0.30480235100000E+06, 0.60618046000000E+07, -0.2147359E+02,           1,  0.1419871E+05,         305
, 0.30490671967499E+06, 0.60617282486692E+07, -0.2199402E+02,           1,  0.2999164E+05,         306
, 0.30473468128892E+06, 0.60620051501301E+07, -0.2198755E+02,           1,  0.3161780E+05,         307
, 0.30487401104109E+06, 0.60619278952576E+07, -0.2160519E+02,           1,  0.2865032E+05,         308
, 0.30505737337009E+06, 0.60616497520261E+07, -0.2266200E+02,           1,  0.2752740E+05,         309
, 0.30520857694654E+06, 0.60615719137593E+07, -0.2329873E+02,           1,  0.3097777E+05,         310
, 0.30536886044523E+06, 0.60614934669417E+07, -0.2301882E+02,           1,  0.3443804E+05,         311
, 0.30552251877740E+06, 0.60614221714540E+07, -0.2350572E+02,           1,  0.2659209E+05,         312
, 0.30567016963946E+06, 0.60613472184794E+07, -0.2500000E+02,           1,  0.2709932E+05,         313
, 0.30582746460972E+06, 0.60612714028540E+07, -0.2500000E+02,           1,  0.2893237E+05,         314
, 0.30598073152289E+06, 0.60611883856751E+07, -0.2474378E+02,           1,  0.2705216E+05,         315
, 0.30612311830326E+06, 0.60611070670729E+07, -0.2424378E+02,           1,  0.2782541E+05,         316
, 0.30627320540492E+06, 0.60610308801001E+07, -0.2400000E+02,           1,  0.2780629E+05,         317
, 0.30642398001772E+06, 0.60609544145747E+07, -0.2289574E+02,           1,  0.2740904E+05,         318
, 0.30656752062501E+06, 0.60608726384522E+07, -0.2289574E+02,           1,  0.2488126E+05,         319
, 0.30672536739852E+06, 0.60607988644595E+07, -0.2256758E+02,           1,  0.2750550E+05,         320
, 0.30687744184428E+06, 0.60607260907233E+07, -0.2256758E+02,           1,  0.2578694E+05,         321
, 0.30702611458951E+06, 0.60606477569897E+07, -0.2275817E+02,           1,  0.2629820E+05,         322
, 0.30717632574732E+06, 0.60605685220884E+07, -0.2275817E+02,           1,  0.2695943E+05,         323
, 0.30732813610934E+06, 0.60604933696033E+07, -0.2332032E+02,           1,  0.2765293E+05,         324
, 0.30747543508382E+06, 0.60604217722326E+07, -0.2432032E+02,           1,  0.2590746E+05,         325
, 0.30763166803156E+06, 0.60603476988961E+07, -0.2443143E+02,           1,  0.2618001E+05,         326
, 0.30776074500000E+06, 0.60603093533333E+07, -0.2390858E+02,           1,  0.1629269E+05,         327
, 0.30780562800000E+06, 0.60602145766667E+07, -0.2600000E+02,           1,  0.1345324E+05,         328
, 0.30794415015135E+06, 0.60601821042809E+07, -0.2417938E+02,           1,  0.2570330E+05,         329
, 0.30807139300000E+06, 0.60601617033333E+07, -0.2323917E+02,           1,  0.1258208E+05,         330
, 0.30816180667352E+06, 0.60600746090277E+07, -0.2500000E+02,           1,  0.2624813E+05,         331
, 0.30831192027118E+06, 0.60599916988692E+07, -0.2500000E+02,           1,  0.2591066E+05,         332
, 0.30845831532366E+06, 0.60599119274931E+07, -0.2500000E+02,           1,  0.2879562E+05,         333
, 0.30861586839193E+06, 0.60598333699698E+07, -0.2500000E+02,           1,  0.2960635E+05,         334
, 0.30878102016697E+06, 0.60597566668933E+07, -0.2404115E+02,           1,  0.2853771E+05,         335
, 0.30893380080376E+06, 0.60596681694726E+07, -0.2237908E+02,           1,  0.2778251E+05,         336
, 0.30909106087817E+06, 0.60595724926412E+07, -0.2306783E+02,           1,  0.2339559E+05,         337
, 0.30924824398562E+06, 0.60595020302778E+07, -0.2370185E+02,           1,  0.2587162E+05,         338
, 0.30940669543299E+06, 0.60594207583072E+07, -0.2497195E+02,           1,  0.2627051E+05,         339
, 0.30956247505546E+06, 0.60593339421650E+07, -0.2696631E+02,           1,  0.2942737E+05,         340
, 0.30973290468769E+06, 0.60592523353780E+07, -0.2696631E+02,           1,  0.2991075E+05,         341
, 0.30990128099166E+06, 0.60591687068871E+07, -0.2700000E+02,           1,  0.2780496E+05,         342
, 0.31005800787324E+06, 0.60590807140347E+07, -0.2610147E+02,           1,  0.3140129E+05,         343
, 0.31022622864180E+06, 0.60589938374576E+07, -0.2610147E+02,           1,  0.3193771E+05,         344
, 0.31039585825771E+06, 0.60589064428885E+07, -0.2700000E+02,           1,  0.3237711E+05,         345
, 0.31056643037398E+06, 0.60588179014627E+07, -0.2504169E+02,           1,  0.3261539E+05,         346
, 0.31073804318725E+06, 0.60587293975439E+07, -0.2254169E+02,           1,  0.3306690E+05,         347
, 0.31090727883707E+06, 0.60586392458263E+07, -0.2200000E+02,           1,  0.3329185E+05,         348
, 0.31107666220938E+06, 0.60585486714568E+07, -0.2249700E+02,           1,  0.3424051E+05,         349
, 0.31160117089351E+06, 0.60582771716451E+07, -0.2432696E+02,           1,  0.2942525E+05,         350
, 0.31176210662621E+06, 0.60581788662820E+07, -0.2400000E+02,           1,  0.3246043E+05,         351
, 0.31131149703189E+06, 0.60586147018645E+07, -0.2200000E+02,           1,  0.3193689E+05,         352
, 0.31148335995153E+06, 0.60585273568537E+07, -0.2166131E+02,           1,  0.3200585E+05,         353
, 0.31113678491800E+06, 0.60587046797953E+07, -0.2200000E+02,           1,  0.2975245E+05,         354
, 0.31165251354667E+06, 0.60584344617294E+07, -0.2147231E+02,           1,  0.3227885E+05,         355
, 0.31193168047426E+06, 0.60580828168456E+07, -0.2375717E+02,           1,  0.3283811E+05,         356
, 0.31210298662983E+06, 0.60579865525970E+07, -0.2375717E+02,           1,  0.3306349E+05,         357
, 0.31227481449937E+06, 0.60578898866748E+07, -0.2400000E+02,           1,  0.3316266E+05,         358
, 0.31244685225183E+06, 0.60577929954465E+07, -0.2242729E+02,           1,  0.3324454E+05,         359
, 0.31261919697262E+06, 0.60576960087417E+07, -0.2042729E+02,           1,  0.3333344E+05,         360
, 0.31279241968959E+06, 0.60575992647343E+07, -0.2000000E+02,           1,  0.3365154E+05,         361
, 0.31296468626847E+06, 0.60575020217673E+07, -0.1997575E+02,           1,  0.3355305E+05,         362
, 0.31313622179176E+06, 0.60574042748696E+07, -0.2145017E+02,           1,  0.3338559E+05,         363
, 0.31331532815972E+06, 0.60573109218525E+07, -0.2182493E+02,           1,  0.3560545E+05,         364
, 0.31348704888893E+06, 0.60572164150847E+07, -0.2235051E+02,           1,  0.3529555E+05,         365
, 0.31365360639878E+06, 0.60571289904291E+07, -0.2400000E+02,           1,  0.2917178E+05,         366
, 0.31389142634037E+06, 0.60572195834158E+07, -0.2185714E+02,           1,  0.3463638E+05,         367
, 0.31403739593618E+06, 0.60571185046095E+07, -0.2400000E+02,           1,  0.3510642E+05,         368
, 0.31372478077023E+06, 0.60572894236039E+07, -0.1985719E+02,           1,  0.3229145E+05,         369
, 0.31417497252553E+06, 0.60569990238691E+07, -0.2399723E+02,           1,  0.3524177E+05,         370
, 0.31431017583094E+06, 0.60568797629540E+07, -0.2363570E+02,           1,  0.3444736E+05,         371
, 0.30109759800000E+06, 0.60640241100000E+07, -0.1700000E+02,           1,  0.1871092E+05,         372
, 0.30120133900000E+06, 0.60640814400000E+07, -0.1700000E+02,           1,  0.1812057E+05,         373
, 0.30133084951084E+06, 0.60640192272960E+07, -0.1672360E+02,           1,  0.3199030E+05,         374
, 0.30146694433333E+06, 0.60636558766667E+07, -0.1971383E+02,           1,  0.1498841E+05,         375
, 0.30158635384707E+06, 0.60636600424993E+07, -0.1867476E+02,           1,  0.2817567E+05,         376
, 0.30146586800000E+06, 0.60639843400000E+07, -0.1596480E+02,           1,  0.1727926E+05,         377
, 0.30148271666667E+06, 0.60638752366667E+07, -0.1589724E+02,           1,  0.1842179E+05,         378
, 0.30161470672178E+06, 0.60638449602088E+07, -0.1556231E+02,           1,  0.3302592E+05,         379
, 0.30179886559318E+06, 0.60635548288349E+07, -0.2054277E+02,           1,  0.3356455E+05,         380
, 0.30188142533333E+06, 0.60634360900000E+07, -0.2049626E+02,           1,  0.2015243E+05,         381
, 0.30171305700000E+06, 0.60636636000000E+07, -0.1941328E+02,           1,  0.1320420E+05,         382
, 0.30202070019877E+06, 0.60634067065222E+07, -0.2093246E+02,           1,  0.3221679E+05,         383
, 0.30219606479040E+06, 0.60633187743460E+07, -0.2093246E+02,           1,  0.2994551E+05,         384
, 0.30236558263870E+06, 0.60632382750502E+07, -0.2100000E+02,           1,  0.3219586E+05,         385
, 0.30253559056258E+06, 0.60631464986055E+07, -0.2093608E+02,           1,  0.3208896E+05,         386
, 0.30271316659171E+06, 0.60630424096017E+07, -0.2093608E+02,           1,  0.3109479E+05,         387
, 0.30288242523762E+06, 0.60629500687061E+07, -0.2074122E+02,           1,  0.3013764E+05,         388
, 0.30305022603358E+06, 0.60628651519818E+07, -0.2099940E+02,           1,  0.2990038E+05,         389
, 0.30318722700000E+06, 0.60628290533333E+07, -0.2110942E+02,           1,  0.1545404E+05,         390
, 0.30324337733333E+06, 0.60627316266667E+07, -0.2204032E+02,           1,  0.1767583E+05,         391
, 0.30335040466667E+06, 0.60627427100000E+07, -0.2005687E+02,           1,  0.1464233E+05,         392
, 0.30346354596000E+06, 0.60626512881393E+07, -0.2146877E+02,           1,  0.3559378E+05,         393
, 0.30362259844022E+06, 0.60625521950617E+07, -0.2223806E+02,           1,  0.2624332E+05,         394
, 0.30373593133333E+06, 0.60624679766667E+07, -0.2198408E+02,           1,  0.1665755E+05,         395
, 0.30385774850903E+06, 0.60625308179413E+07, -0.2272353E+02,           1,  0.3399033E+05,         396
, 0.30395440340863E+06, 0.60623866253635E+07, -0.2242854E+02,           1,  0.2737601E+05,         397
, 0.30405082100000E+06, 0.60622999966667E+07, -0.2223805E+02,           1,  0.1266803E+05,         398
, 0.30414613066667E+06, 0.60623075800000E+07, -0.2279310E+02,           1,  0.1368169E+05,         399
, 0.30420389300000E+06, 0.60622149533333E+07, -0.2192820E+02,           1,  0.1284204E+05,         400
, 0.30432012717549E+06, 0.60622336940870E+07, -0.2169615E+02,           1,  0.2289858E+05,         401
, 0.30444396866667E+06, 0.60621202000000E+07, -0.2034155E+02,           1,  0.1194619E+05,         402
, 0.30452533866667E+06, 0.60620691900000E+07, -0.2034155E+02,           1,  0.1366312E+05,         403
, 0.30443860600000E+06, 0.60622188933333E+07, -0.2200000E+02,           1,  0.1282715E+05,         404
, 0.30462794903066E+06, 0.60621358329662E+07, -0.2200000E+02,           1,  0.2462217E+05,         405
, 0.30502659699848E+06, 0.60618614166044E+07, -0.2128952E+02,           1,  0.2577254E+05,         406
, 0.30515771195543E+06, 0.60617892564350E+07, -0.2070750E+02,           1,  0.2620116E+05,         407
, 0.30485079116247E+06, 0.60621346590591E+07, -0.2054551E+02,           1,  0.2354614E+05,         408
, 0.30498400840999E+06, 0.60620605692134E+07, -0.2102654E+02,           1,  0.2499623E+05,         409
, 0.30473833555360E+06, 0.60622213170348E+07, -0.2054551E+02,           1,  0.1882440E+05,         410
, 0.30512049637406E+06, 0.60619915697212E+07, -0.2019842E+02,           1,  0.2306593E+05,         411
, 0.30529986490769E+06, 0.60617165949270E+07, -0.2079873E+02,           1,  0.2741223E+05,         412
, 0.30544952573070E+06, 0.60616417128041E+07, -0.2051882E+02,           1,  0.2642131E+05,         413
, 0.30559677768736E+06, 0.60615692471898E+07, -0.2181215E+02,           1,  0.2454479E+05,         414
, 0.30573287581902E+06, 0.60614961391500E+07, -0.2455643E+02,           1,  0.2555029E+05,         415
, 0.30585124300000E+06, 0.60614742766667E+07, -0.2500000E+02,           1,  0.1294013E+05,         416
, 0.30589830900000E+06, 0.60613857766667E+07, -0.2500000E+02,           1,  0.1634807E+05,         417
, 0.30600003733333E+06, 0.60613974566667E+07, -0.2466667E+02,           1,  0.1323900E+05,         418
, 0.30608817215951E+06, 0.60613109423009E+07, -0.2425000E+02,           1,  0.2577361E+05,         419
, 0.30623519449678E+06, 0.60612360116474E+07, -0.2400000E+02,           1,  0.2687370E+05,         420
, 0.30638073399166E+06, 0.60611630780787E+07, -0.2400000E+02,           1,  0.2683053E+05,         421
, 0.30652354173223E+06, 0.60610845166432E+07, -0.2289574E+02,           1,  0.2634151E+05,         422
, 0.30665379237918E+06, 0.60610091672232E+07, -0.2289574E+02,           1,  0.2341049E+05,         423
, 0.30680033419525E+06, 0.60609450391991E+07, -0.2232318E+02,           1,  0.3097216E+05,         424
, 0.30694735697422E+06, 0.60608774460399E+07, -0.2182318E+02,           1,  0.2644563E+05,         425
, 0.30707939764821E+06, 0.60607979906827E+07, -0.2182440E+02,           1,  0.2499153E+05,         426
, 0.30721468114597E+06, 0.60607231073875E+07, -0.2132440E+02,           1,  0.2407249E+05,         427
, 0.30736193477645E+06, 0.60606582699789E+07, -0.2132032E+02,           1,  0.2614688E+05,         428
, 0.30751248148839E+06, 0.60605807367777E+07, -0.2232032E+02,           1,  0.3005428E+05,         429
, 0.30765479023699E+06, 0.60605096830455E+07, -0.2243143E+02,           1,  0.2224956E+05,         430
, 0.30776873833333E+06, 0.60604957733333E+07, -0.2257523E+02,           1,  0.1089014E+05,         431
, 0.30785576840343E+06, 0.60603994993587E+07, -0.2419950E+02,           1,  0.2789261E+05,         432
, 0.30800401129012E+06, 0.60603290827755E+07, -0.2394745E+02,           1,  0.2567433E+05,         433
, 0.30814569935898E+06, 0.60602629706489E+07, -0.2367938E+02,           1,  0.2282270E+05,         434
, 0.30827893622262E+06, 0.60601850812696E+07, -0.2500000E+02,           1,  0.2218112E+05,         435
, 0.30841206432859E+06, 0.60601105962456E+07, -0.2500000E+02,           1,  0.2381879E+05,         436
, 0.30855731543950E+06, 0.60600425626692E+07, -0.2500000E+02,           1,  0.2503938E+05,         437
