ID,LND_phreatic,ASS_pass0_lay1,ASS_anc0_lay1,ASS_uzaass,ASS_szaass
6166,0.2288,0.2657,0.2493,0.0000,-14.1881
6167,0.1064,0.2305,0.2229,0.0000,-6.5945
6168,0.2195,0.2630,0.2472,0.0000,-13.6076
6169,0.0963,0.2190,0.2207,0.0000,-5.9699
6170,0.1157,0.2131,0.2249,0.0000,-7.1718
6171,0.0166,0.1994,0.2036,0.0000,-1.0311
6172,0.0768,0.1992,0.2204,0.0000,-5.8624
6173,0.0104,0.1996,0.2022,0.0000,-0.6445
6174,0.0036,0.1999,0.2008,0.0000,-0.2235
6175,0.0007,0.2677,0.8297,0.8802,-10.8000
6176,0.1460,0.2064,0.5041,0.4123,-10.7918
6177,0.0399,0.3999,0.3154,0.7544,-10.7976
6178,0.1512,0.3146,0.2320,0.3180,-10.7907
6179,0.1598,0.3603,0.2572,0.0722,-10.7895
6180,0.1490,0.3775,0.2744,0.0796,-10.0934
6181,0.0742,0.2895,0.2379,0.0407,-5.0248
6182,0.0195,0.2234,0.2099,0.0106,-1.3197
6183,0.0000,0.2000,0.2000,0.0000,0.0000
6184,0.0000,0.2000,0.2000,0.0000,0.0000
6185,0.0000,0.2000,0.2000,0.0000,0.0000
6186,0.1673,0.3816,0.3479,0.1032,-7.8335
6187,0.2751,0.2815,0.1175,0.0000,-33.6131
6188,0.2742,0.2739,0.1225,0.0000,-33.6996
6189,0.2760,0.2877,0.1263,0.0000,-33.5359
6190,0.2741,0.2586,0.1451,0.0000,-33.7127
6191,0.2754,0.3175,0.1338,0.0000,-33.5861
6192,0.2747,0.3411,0.1459,0.0000,-33.6440
6193,0.2673,0.2972,0.1516,0.0000,-35.5339
6194,0.2590,0.3310,0.1782,0.0000,-37.7901
6195,0.2587,0.3418,0.1736,0.0000,-37.8591
6196,0.2680,0.2870,0.1595,0.0000,-35.3483
6197,0.2675,0.2811,0.1725,0.0000,-35.4966
6198,0.2740,0.3490,0.1589,0.0000,-33.7134
6199,0.2739,0.3556,0.1620,0.0000,-33.7203
6200,0.2741,0.4066,0.1908,0.0000,-33.7000
6201,0.2739,0.3681,0.1657,0.0000,-33.7198
6202,0.2757,0.5003,0.2640,0.0000,-33.5607
6203,0.2741,0.4769,0.2256,0.0000,-33.7123
6204,0.2740,0.4316,0.1992,0.0000,-33.7193
6205,0.2746,0.4987,0.2561,0.0000,-33.6613
6206,0.0000,0.2000,0.2000,0.0000,0.0000
6207,0.0000,0.2000,0.2000,0.0000,0.0000
6208,0.0000,0.2000,0.2000,0.0000,0.0000
6209,0.0000,0.2000,0.2000,0.0000,0.0000
6210,0.0000,0.2000,0.2000,0.0000,0.0000
6211,0.0000,0.2000,0.2000,0.0000,0.0000
6212,0.0000,0.2000,0.2000,0.0000,0.0000
6213,0.0000,0.2000,0.2000,0.0000,0.0000
6214,0.0000,0.2000,0.2000,0.0000,0.0000
6215,0.0000,0.2000,0.2000,0.0000,0.0000
6216,0.0000,0.2000,0.2000,0.0000,0.0000
6217,0.0000,0.2000,0.2000,0.0000,0.0000
6218,0.0000,0.2000,0.2000,0.0000,0.0000
6219,0.0000,0.2000,0.2000,0.0000,0.0000
6220,0.0000,0.2000,0.2000,0.0000,0.0000
6221,0.0000,0.2000,0.2000,0.0000,0.0000
6222,0.0000,0.2000,0.2000,0.0000,0.0000
6223,0.0000,0.2000,0.2000,0.0000,0.0000
6224,0.0000,0.2000,0.2000,0.0000,0.0000
6225,0.0000,0.2000,0.2000,0.0000,0.0000
6226,0.0000,0.2000,0.2000,0.0000,0.0000
6227,0.0000,0.2000,0.2000,0.0000,0.0000
6228,0.0000,0.2000,0.2000,0.0000,0.0000
6229,0.0000,0.2000,0.2000,0.0000,0.0000
6230,0.0000,0.2000,0.2000,0.0000,0.0000
6231,0.0000,0.2000,0.2000,0.0000,0.0000
6232,0.0000,0.2000,0.2000,0.0000,0.0000
6233,0.0000,0.2000,0.2000,0.0000,0.0000
6234,0.0000,0.2000,0.2000,0.0000,0.0000
6235,0.0000,0.2000,0.2000,0.0000,0.0000
6236,0.0000,0.2000,0.2000,0.0000,0.0000
6237,0.0000,0.2000,0.2000,0.0000,0.0000
6238,0.0000,0.2000,0.2000,0.0000,0.0000
6239,0.0000,0.2000,0.2000,0.0000,0.0000
6240,0.0000,0.2000,0.2000,0.0000,0.0000
6241,0.0000,0.2000,0.2000,0.0000,0.0000
6242,0.0000,0.2000,0.2000,0.0000,0.0000
6243,0.0000,0.2000,0.2000,0.0000,0.0000
6244,0.0000,0.2000,0.2000,0.0000,0.0000
6245,0.0000,0.2000,0.2000,0.0000,0.0000
6246,0.2016,0.5861,0.2434,0.0000,-19.5349
6247,0.2144,0.6105,0.2462,0.0000,-20.7697
6248,0.2322,0.4927,0.2500,0.0000,-22.5000
6249,0.2322,0.2667,0.2500,0.0000,-22.5000
6250,0.2322,0.2667,0.2500,0.0000,-22.5000
6251,0.2322,0.2667,0.2500,0.0000,-22.5000
6252,0.2322,0.3097,0.2500,0.0000,-22.5000
6253,0.2322,0.2667,0.2500,0.0000,-22.5000
6254,0.0654,0.2067,0.2765,0.0000,-6.2129
6255,0.0000,0.2000,0.2000,0.0000,0.0000
6256,0.0000,0.2000,0.2000,0.0000,0.0000
6257,0.0000,0.2000,0.2000,0.0000,0.0000
6258,0.0000,0.2000,0.2000,0.0000,0.0000
6259,0.2322,0.2667,0.2500,0.0000,-22.5000
6260,0.1528,0.2439,0.2329,0.0000,-14.8050
6261,0.1215,0.2349,0.2261,0.0000,-11.7661
6262,0.1435,0.2412,0.2309,0.0000,-13.9043
6263,0.2183,0.2627,0.2470,0.0000,-21.1491
6264,0.2322,0.2667,0.2500,0.0000,-22.5000
6265,0.0000,0.2000,0.2000,0.0000,0.0000
6266,0.0000,0.2000,0.2000,0.0000,0.0000
6267,0.0000,0.2000,0.2000,0.0000,0.0000
6268,0.0000,0.2000,0.2000,0.0000,0.0000
6269,0.0000,0.2000,0.2000,0.0000,0.0000
6270,0.0000,0.2000,0.2000,0.0000,0.0000
6271,0.0000,0.2000,0.2000,0.0000,0.0000
6272,0.0000,0.2000,0.2000,0.0000,0.0000
6273,0.0000,0.2000,0.2000,0.0000,0.0000
6274,0.0000,0.2000,0.2000,0.0000,0.0000
6275,0.0000,0.2000,0.2000,0.0000,0.0000
6276,0.0000,0.2000,0.2000,0.0000,0.0000
6277,0.0000,0.2000,0.2000,0.0000,0.0000
6278,0.0000,0.2000,0.2000,0.0000,0.0000
6279,0.0000,0.2000,0.2000,0.0000,0.0000
6280,0.0000,0.2000,0.2000,0.0000,0.0000
6281,0.0000,0.2000,0.2000,0.0000,0.0000
6282,0.0000,0.2000,0.2000,0.0000,0.0000
6283,0.0000,0.2000,0.2000,0.0000,0.0000
6284,0.0000,0.2000,0.2000,0.0000,0.0000
6285,0.0000,0.2000,0.2000,0.0000,0.0000
6286,0.0000,0.2000,0.2000,0.0000,0.0000
6287,0.0000,0.2000,0.2000,0.0000,0.0000
6288,0.2322,0.2667,0.2500,0.0000,-14.4000
6289,0.2322,0.2618,0.2500,0.0000,-14.4001
6290,0.2322,0.2667,0.2500,0.0000,-14.4000
6291,0.0000,0.2509,0.2500,0.0000,-14.4006
6292,0.0000,0.2576,0.2500,0.0000,-14.4003
6293,0.0018,0.2667,0.2500,0.0000,-14.4002
6294,0.0002,0.2667,0.2500,0.0000,-14.4002
6295,0.0149,0.2667,0.2500,0.0000,-14.4003
6296,0.0286,0.2667,0.2500,0.0000,-14.4005
6297,0.0432,0.2667,0.2500,0.0000,-14.4005
6298,0.0581,0.2667,0.2500,0.0000,-14.4005
6299,0.2322,0.2667,0.2500,0.0000,-14.4000
6300,0.2322,0.2667,0.2500,0.0000,-14.4000
6301,0.2322,0.2667,0.2500,0.0000,-14.4000
6302,0.2322,0.2588,0.2500,0.0000,-14.4000
6303,0.2061,0.2485,0.2444,0.0000,-12.7803
6304,0.1985,0.2428,0.2427,0.0000,-12.3065
6305,0.2145,0.2562,0.2462,0.0000,-13.3015
6306,0.1910,0.2395,0.2411,0.0000,-11.8454
6307,0.2240,0.2643,0.2482,0.0000,-13.8913
6308,0.2036,0.2574,0.2438,0.0000,-12.6210
6309,0.0833,0.1970,0.2179,0.0000,-5.1671
6310,0.0883,0.1968,0.2190,0.0000,-5.4762
6311,0.0726,0.1974,0.2156,0.0000,-4.5025
6312,0.0477,0.1983,0.2103,0.0000,-2.9601
6313,0.0018,0.3012,0.8058,0.8776,-10.8000
6314,0.1309,0.2255,0.5502,0.4615,-10.7927
6315,0.0278,0.4635,0.3092,0.7938,-10.7984
6316,0.1013,0.3032,0.2241,0.4257,-10.7935
6317,0.1250,0.3942,0.2719,0.0370,-10.7912
6318,0.1475,0.4522,0.3218,0.1246,-10.7911
6319,0.1238,0.4321,0.3240,0.1468,-8.3953
6320,0.0797,0.4059,0.3188,0.1643,-5.9546
6321,0.0507,0.4466,0.3527,0.2645,-5.5117
6322,0.0312,0.4540,0.3622,0.3044,-4.9122
6323,0.0257,0.4094,0.3337,0.2509,-4.0492
6324,0.1616,0.4791,0.4062,0.2339,-9.1918
6325,0.2741,0.2954,0.1578,0.0000,-33.7095
6326,0.2741,0.2922,0.1799,0.0000,-33.7137
6327,0.2741,0.2930,0.1441,0.0000,-33.7036
6328,0.2741,0.2919,0.1835,0.0000,-33.7172
6329,0.2739,0.3107,0.1463,0.0000,-33.7205
6330,0.2665,0.3213,0.2037,0.0000,-35.7488
6331,0.2739,0.3197,0.1423,0.0000,-33.7207
6332,0.2739,0.3119,0.1418,0.0000,-33.7206
6333,0.2576,0.3248,0.1913,0.0000,-38.1684
6334,0.2571,0.3207,0.2019,0.0000,-38.3066
6335,0.2591,0.3459,0.2324,0.0000,-37.7633
6336,0.2739,0.3108,0.1464,0.0000,-33.7205
6337,0.2739,0.3250,0.1463,0.0000,-33.7198
6338,0.2740,0.4022,0.1776,0.0000,-33.7190
6339,0.2740,0.3755,0.1603,0.0000,-33.7188
6340,0.2737,0.3427,0.1468,0.0000,-33.7951
6341,0.2740,0.4817,0.2185,0.0000,-33.7180
6342,0.2740,0.4467,0.1915,0.0000,-33.7178
6343,0.0000,0.2000,0.2000,0.0000,0.0000
6344,0.0000,0.2000,0.2000,0.0000,0.0000
6345,0.0000,0.2000,0.2000,0.0000,0.0000
6346,0.0000,0.2000,0.2000,0.0000,0.0000
6347,0.0000,0.2000,0.2000,0.0000,0.0000
6348,0.0000,0.2000,0.2000,0.0000,0.0000
6349,0.0000,0.2000,0.2000,0.0000,0.0000
6350,0.0000,0.2000,0.2000,0.0000,0.0000
6351,0.0000,0.2000,0.2000,0.0000,0.0000
6352,0.0000,0.2000,0.2000,0.0000,0.0000
6353,0.0000,0.2000,0.2000,0.0000,0.0000
6354,0.0000,0.2000,0.2000,0.0000,0.0000
6355,0.0000,0.2000,0.2000,0.0000,0.0000
6356,0.0000,0.2000,0.2000,0.0000,0.0000
6357,0.0000,0.2000,0.2000,0.0000,0.0000
6358,0.0000,0.2000,0.2000,0.0000,0.0000
6359,0.0000,0.2000,0.2000,0.0000,0.0000
6360,0.0000,0.2000,0.2000,0.0000,0.0000
6361,0.0000,0.2000,0.2000,0.0000,0.0000
6362,0.0000,0.2000,0.2000,0.0000,0.0000
6363,0.0000,0.2000,0.2000,0.0000,0.0000
6364,0.0000,0.2000,0.2000,0.0000,0.0000
6365,0.0000,0.2000,0.2000,0.0000,0.0000
6366,0.0000,0.2000,0.2000,0.0000,0.0000
6367,0.0000,0.2000,0.2000,0.0000,0.0000
6368,0.0000,0.2000,0.2000,0.0000,0.0000
6369,0.0000,0.2000,0.2000,0.0000,0.0000
6370,0.0000,0.2000,0.2000,0.0000,0.0000
6371,0.2173,0.6161,0.2468,0.0000,-21.0562
6372,0.2322,0.5545,0.2500,0.0000,-22.5000
6373,0.1707,0.5268,0.2367,0.0000,-16.5352
6374,0.2322,0.4650,0.2500,0.0000,-22.5000
6375,0.2322,0.3135,0.2500,0.0000,-22.5000
6376,0.2322,0.2667,0.2500,0.0000,-22.5000
6377,0.2322,0.2667,0.2500,0.0000,-22.5000
6378,0.2322,0.2667,0.2500,0.0000,-22.5000
6379,0.2322,0.2667,0.2500,0.0000,-22.5000
6380,0.2322,0.2667,0.2500,0.0000,-22.5000
6381,0.0595,0.2171,0.2128,0.0000,-5.7600
6382,0.0812,0.2233,0.2175,0.0000,-7.8708
6383,0.0533,0.2153,0.2115,0.0000,-5.1615
6384,0.1438,0.2413,0.2309,0.0000,-13.9274
6385,0.2322,0.2667,0.2500,0.0000,-22.5000
6386,0.2322,0.2667,0.2500,0.0000,-22.5000
6387,0.2322,0.2667,0.2500,0.0000,-22.5000
6388,0.0000,0.2000,0.2000,0.0000,0.0000
6389,0.0000,0.2000,0.2000,0.0000,0.0000
6390,0.0000,0.2000,0.2000,0.0000,0.0000
6391,0.0000,0.2000,0.2000,0.0000,0.0000
6392,0.0000,0.2000,0.2000,0.0000,0.0000
6393,0.0000,0.2000,0.2000,0.0000,0.0000
6394,0.0000,0.2000,0.2000,0.0000,0.0000
6395,0.0000,0.2000,0.2000,0.0000,0.0000
6396,0.0000,0.2000,0.2000,0.0000,0.0000
6397,0.0000,0.2000,0.2000,0.0000,0.0000
6398,0.0000,0.2000,0.2000,0.0000,0.0000
6399,0.0000,0.2000,0.2000,0.0000,0.0000
6400,0.0000,0.2000,0.2000,0.0000,0.0000
6401,0.0000,0.2000,0.2000,0.0000,0.0000
6402,0.0000,0.2000,0.2000,0.0000,0.0000
6403,0.0000,0.2000,0.2000,0.0000,0.0000
6404,0.0000,0.2000,0.2000,0.0000,0.0000
6405,0.0000,0.2000,0.2000,0.0000,0.0000
6406,0.0000,0.2000,0.2000,0.0000,0.0000
6407,0.0000,0.2000,0.2000,0.0000,0.0000
6408,0.0000,0.2000,0.2000,0.0000,0.0000
6409,0.0000,0.2000,0.2000,0.0000,0.0000
6410,0.0000,0.2000,0.2000,0.0000,0.0000
6411,0.0000,0.2000,0.2000,0.0000,0.0000
6412,0.0000,0.2000,0.2000,0.0000,0.0000
6413,0.0000,0.2000,0.2000,0.0000,0.0000
6414,0.0000,0.2000,0.2000,0.0000,0.0000
6415,0.2322,0.2667,0.2500,0.0000,-14.4000
6416,0.0000,0.2345,0.2500,0.0000,-14.4006
6417,0.0000,0.2500,0.2500,0.0000,-14.4005
6418,0.0000,0.2636,0.2500,0.0000,-14.4004
6419,0.0000,0.2093,0.2500,0.0000,-14.4008
6420,0.0000,0.2239,0.2500,0.0000,-14.4007
6421,0.0000,0.2667,0.2500,0.0000,-14.4004
6422,0.0000,0.2667,0.2500,0.0000,-14.4005
6423,0.0000,0.2667,0.2500,0.0000,-14.4004
6424,0.0000,0.2667,0.2500,0.0000,-14.4005
6425,0.0010,0.2667,0.2500,0.0000,-14.4004
6426,0.0259,0.2557,0.2418,0.0000,-12.0359
6427,0.0459,0.2527,0.2395,0.0000,-11.3881
6428,0.0498,0.2571,0.2428,0.0000,-12.3402
6429,0.1985,0.1929,0.2427,0.0000,-12.3076
6430,0.1944,0.1930,0.2419,0.0000,-12.0534
6431,0.2023,0.1932,0.2436,0.0000,-12.5455
6432,0.1903,0.1932,0.2410,0.0000,-11.7964
6433,0.2096,0.2021,0.2451,0.0000,-12.9941
6434,0.2180,0.2137,0.2469,0.0000,-13.5139
6435,0.1320,0.1953,0.2284,0.0000,-8.1844
6436,0.1096,0.1961,0.2236,0.0000,-6.7932
6437,0.0813,0.1971,0.2175,0.0000,-5.0384
6438,0.0011,0.2993,0.8634,0.8810,-10.8001
6439,0.0891,0.2491,0.6568,0.5967,-10.7949
6440,0.0104,0.4510,0.4311,0.8345,-10.7993
6441,0.0149,0.2986,0.7887,0.8373,-10.7992
6442,0.0470,0.3247,0.2288,0.5195,-10.7963
6443,0.0796,0.4093,0.2777,0.0609,-10.7934
6444,0.1128,0.4841,0.3393,0.1413,-10.7929
6445,0.1451,0.5380,0.3879,0.2419,-10.7924
6446,0.1342,0.5910,0.4296,0.3477,-10.7930
6447,0.1172,0.6385,0.4652,0.4308,-10.7939
6448,0.0902,0.7049,0.5158,0.5621,-10.7900
6449,0.0819,0.6801,0.5116,0.5572,-9.9695
6450,0.1189,0.3472,0.3161,0.0968,-5.8498
6451,0.2740,0.3181,0.2167,0.0000,-33.7187
6452,0.2740,0.3282,0.2338,0.0000,-33.7178
6453,0.2739,0.3043,0.1823,0.0000,-33.7196
6454,0.2741,0.3322,0.2224,0.0000,-33.7170
6455,0.2739,0.2968,0.1603,0.0000,-33.7203
6456,0.2682,0.3572,0.2371,0.0000,-35.2896
6457,0.2739,0.2925,0.1464,0.0000,-33.7205
6458,0.2612,0.3745,0.2628,0.0000,-37.1965
6459,0.2739,0.2896,0.1399,0.0000,-33.7206
6460,0.2739,0.2867,0.1361,0.0000,-33.7204
6461,0.2737,0.2962,0.1353,0.0000,-33.7791
6462,0.2733,0.3188,0.1376,0.0000,-33.9041
6463,0.2736,0.4048,0.1723,0.0000,-33.8318
6464,0.2727,0.3718,0.1637,0.0000,-34.0774
6465,0.2729,0.3394,0.1392,0.0000,-34.0129
6466,0.0000,0.2000,0.2000,0.0000,0.0000
6467,0.0000,0.2000,0.2000,0.0000,0.0000
6468,0.0000,0.2000,0.2000,0.0000,0.0000
6469,0.0000,0.2000,0.2000,0.0000,0.0000
6470,0.0000,0.2000,0.2000,0.0000,0.0000
6471,0.0000,0.2000,0.2000,0.0000,0.0000
6472,0.0000,0.2000,0.2000,0.0000,0.0000
6473,0.0000,0.2000,0.2000,0.0000,0.0000
6474,0.0000,0.2000,0.2000,0.0000,0.0000
6475,0.0000,0.2000,0.2000,0.0000,0.0000
6476,0.0000,0.2000,0.2000,0.0000,0.0000
6477,0.0000,0.2000,0.2000,0.0000,0.0000
6478,0.0000,0.2000,0.2000,0.0000,0.0000
6479,0.0000,0.2000,0.2000,0.0000,0.0000
6480,0.0000,0.2000,0.2000,0.0000,0.0000
6481,0.0000,0.2000,0.2000,0.0000,0.0000
6482,0.1761,0.5372,0.2379,0.0000,-17.0610
6483,0.2322,0.6337,0.2500,0.0000,-22.5000
6484,0.1215,0.4326,0.2262,0.0000,-11.7709
6485,0.2322,0.3889,0.2500,0.0000,-22.5000
6486,0.2322,0.2667,0.2500,0.0000,-22.5000
6487,0.2322,0.6251,0.2500,0.0000,-22.5000
6488,0.2322,0.4981,0.2500,0.0000,-22.5000
6489,0.2322,0.2667,0.2500,0.0000,-22.5000
6490,0.2322,0.2667,0.2500,0.0000,-22.5000
6491,0.2322,0.2667,0.2500,0.0000,-22.5000
6492,0.0057,0.2016,0.2012,0.0000,-0.5561
6493,0.0403,0.2116,0.2087,0.0000,-3.9089
6494,0.1179,0.2338,0.2254,0.0000,-11.4177
6495,0.0834,0.2240,0.2180,0.0000,-8.0831
6496,0.2228,0.2640,0.2480,0.0000,-21.5861
6497,0.1975,0.2567,0.2425,0.0000,-19.1364
6498,0.2322,0.2667,0.2500,0.0000,-22.5000
6499,0.2322,0.2667,0.2500,0.0000,-22.5000
6500,0.2322,0.2667,0.2500,0.0000,-22.5000
6501,0.2322,0.2667,0.2500,0.0000,-22.5000
6502,0.0000,0.2000,0.2000,0.0000,0.0000
6503,0.0000,0.2000,0.2000,0.0000,0.0000
6504,0.0000,0.2000,0.2000,0.0000,0.0000
6505,0.0000,0.2000,0.2000,0.0000,0.0000
6506,0.0000,0.2000,0.2000,0.0000,0.0000
6507,0.0000,0.2000,0.2000,0.0000,0.0000
6508,0.0000,0.2000,0.2000,0.0000,0.0000
6509,0.0000,0.2000,0.2000,0.0000,0.0000
6510,0.0000,0.2000,0.2000,0.0000,0.0000
6511,0.0000,0.2000,0.2000,0.0000,0.0000
6512,0.0000,0.2000,0.2000,0.0000,0.0000
6513,0.0000,0.2000,0.2000,0.0000,0.0000
6514,0.0000,0.2000,0.2000,0.0000,0.0000
6515,0.0000,0.2000,0.2000,0.0000,0.0000
6516,0.0000,0.2000,0.2000,0.0000,0.0000
6517,0.0000,0.2000,0.2000,0.0000,0.0000
6518,0.0000,0.2000,0.2000,0.0000,0.0000
6519,0.0000,0.2000,0.2000,0.0000,0.0000
6520,0.0000,0.2000,0.2000,0.0000,0.0000
6521,0.0000,0.2000,0.2000,0.0000,0.0000
6522,0.0000,0.2000,0.2000,0.0000,0.0000
6523,0.0000,0.2000,0.2000,0.0000,0.0000
6524,0.0000,0.2000,0.2000,0.0000,0.0000
6525,0.0000,0.2000,0.2000,0.0000,0.0000
6526,0.0000,0.2000,0.2000,0.0000,0.0000
6527,0.0000,0.2000,0.2000,0.0000,0.0000
6528,0.0000,0.2000,0.2000,0.0000,0.0000
6529,0.0000,0.2094,0.2294,0.0581,-12.1810
6530,0.0000,0.2411,0.2417,0.0235,-13.5050
6531,0.0000,0.2667,0.2500,0.0000,-14.4006
6532,0.0000,0.2623,0.2467,0.0000,-13.4521
6533,0.0000,0.1701,0.2119,0.1073,-10.3038
6534,0.0000,0.2558,0.2419,0.0000,-12.0561
6535,0.0000,0.2489,0.2367,0.0000,-10.5708
6536,0.0020,0.2381,0.2286,0.0000,-8.2370
6537,0.0254,0.2292,0.2219,0.0000,-6.3073
6538,0.0356,0.2409,0.2307,0.0000,-8.8302
6539,0.0441,0.2507,0.2380,0.0000,-10.9428
6540,0.2154,0.2363,0.2464,0.0000,-13.3569
6541,0.2125,0.2315,0.2457,0.0000,-13.1756
6542,0.2184,0.2423,0.2470,0.0000,-13.5386
6543,0.2089,0.1925,0.2450,0.0000,-12.9551
6544,0.2213,0.2494,0.2476,0.0000,-13.7213
6545,0.2246,0.2488,0.2483,0.0000,-13.9240
6546,0.1008,0.2469,0.5486,0.5609,-10.7942
6547,0.0000,0.3368,0.6361,0.8409,-10.7998
6548,0.0091,0.3915,0.2511,0.5624,-10.7983
6549,0.0285,0.4168,0.2820,0.0600,-10.7955
6550,0.0572,0.4783,0.3310,0.1591,-10.7949
6551,0.0843,0.5430,0.3894,0.3174,-10.7946
6552,0.0953,0.5803,0.4238,0.4312,-10.7945
6553,0.1017,0.6038,0.4454,0.5032,-10.7945
6554,0.0789,0.6670,0.4931,0.6182,-10.7956
6555,0.0423,0.5235,0.4059,0.4133,-6.6704
6556,0.0258,0.2158,0.2153,0.0000,-1.0170
6557,0.2740,0.3634,0.3119,0.0000,-33.7181
6558,0.2740,0.3739,0.2982,0.0000,-33.7174
6559,0.2740,0.3313,0.2451,0.0000,-33.7190
6560,0.2741,0.3927,0.2544,0.0000,-33.7170
6561,0.2731,0.3108,0.1981,0.0000,-33.9609
6562,0.2696,0.4059,0.2759,0.0000,-34.9247
6563,0.2734,0.2861,0.1664,0.0000,-33.8553
6564,0.2652,0.4073,0.3006,0.0000,-36.1153
6565,0.2732,0.2765,0.1467,0.0000,-33.9095
6566,0.2735,0.2728,0.1352,0.0000,-33.8316
6567,0.2738,0.2696,0.1258,0.0000,-33.7501
6568,0.2726,0.3190,0.1449,0.0000,-34.0716
6569,0.2711,0.3790,0.1707,0.0000,-34.4906
6570,0.0000,0.2000,0.2000,0.0000,0.0000
6571,0.0000,0.2000,0.2000,0.0000,0.0000
6572,0.0000,0.2000,0.2000,0.0000,0.0000
6573,0.0000,0.2000,0.2000,0.0000,0.0000
6574,0.0000,0.2000,0.2000,0.0000,0.0000
6575,0.0000,0.2000,0.2000,0.0000,0.0000
6576,0.0000,0.2000,0.2000,0.0000,0.0000
6577,0.0000,0.2000,0.2000,0.0000,0.0000
6578,0.0000,0.2000,0.2000,0.0000,0.0000
6579,0.0000,0.2000,0.2000,0.0000,0.0000
6580,0.0000,0.2000,0.2000,0.0000,0.0000
6581,0.0000,0.2000,0.2000,0.0000,0.0000
6582,0.0000,0.2000,0.2000,0.0000,0.0000
6583,0.0000,0.2000,0.2000,0.0000,0.0000
6584,0.0966,0.3850,0.2208,0.0000,-9.3605
6585,0.1825,0.5493,0.2393,0.0000,-17.6756
6586,0.2322,0.4735,0.2500,0.0000,-22.5000
6587,0.2322,0.3079,0.2500,0.0000,-22.5000
6588,0.2322,0.2667,0.2500,0.0000,-22.5000
6589,0.2322,0.2667,0.2500,0.0000,-22.5000
6590,0.1807,0.5460,0.2389,0.0000,-17.5057
6591,0.2322,0.5701,0.2500,0.0000,-22.5000
6592,0.2322,0.2667,0.2500,0.0000,-22.5000
6593,0.2322,0.2667,0.2500,0.0000,-22.5000
6594,0.2322,0.2667,0.2500,0.0000,-22.5000
6595,0.0647,0.2186,0.2139,0.0000,-6.2726
6596,0.0000,0.2000,0.2000,0.0000,0.0000
6597,0.0038,0.2011,0.2008,0.0000,-0.3634
6598,0.1394,0.2400,0.2300,0.0000,-13.5004
6599,0.0491,0.2141,0.2106,0.0000,-4.7570
6600,0.2144,0.2615,0.2462,0.0000,-20.7690
6601,0.1256,0.2360,0.2270,0.0000,-12.1667
6602,0.2322,0.2667,0.2500,0.0000,-22.5000
6603,0.2322,0.2667,0.2500,0.0000,-22.5000
6604,0.2322,0.2667,0.2500,0.0000,-22.5000
6605,0.2322,0.2667,0.2500,0.0000,-22.5000
6606,0.0000,0.2000,0.2000,0.0000,0.0000
6607,0.0000,0.2000,0.2000,0.0000,0.0000
6608,0.0000,0.2000,0.2000,0.0000,0.0000
6609,0.0000,0.2000,0.2000,0.0000,0.0000
6610,0.0000,0.2000,0.2000,0.0000,0.0000
6611,0.0000,0.2000,0.2000,0.0000,0.0000
6612,0.0000,0.2000,0.2000,0.0000,0.0000
6613,0.0000,0.2000,0.2000,0.0000,0.0000
6614,0.0000,0.2000,0.2000,0.0000,0.0000
6615,0.0000,0.2000,0.2000,0.0000,0.0000
6616,0.0000,0.2000,0.2000,0.0000,0.0000
6617,0.0000,0.2000,0.2000,0.0000,0.0000
6618,0.0000,0.2000,0.2000,0.0000,0.0000
6619,0.0000,0.2000,0.2000,0.0000,0.0000
6620,0.0000,0.2000,0.2000,0.0000,0.0000
6621,0.0000,0.2000,0.2000,0.0000,0.0000
6622,0.0000,0.2000,0.2000,0.0000,0.0000
6623,0.0000,0.2000,0.2000,0.0000,0.0000
6624,0.0000,0.2000,0.2000,0.0000,0.0000
6625,0.0000,0.2000,0.2000,0.0000,0.0000
6626,0.0000,0.2000,0.2000,0.0000,0.0000
6627,0.0000,0.2000,0.2000,0.0000,0.0000
6628,0.0000,0.2000,0.2000,0.0000,0.0000
6629,0.0000,0.2000,0.2000,0.0000,0.0000
6630,0.0000,0.2000,0.2000,0.0000,0.0000
6631,0.0000,0.2000,0.2000,0.0000,0.0000
6632,0.0000,0.2000,0.2000,0.0000,0.0000
6633,0.0000,0.1950,0.2012,0.1585,-8.3115
6634,0.0000,0.2423,0.2201,0.1249,-9.5579
6635,0.0000,0.1410,0.1798,0.1980,-6.8409
6636,0.0000,0.2803,0.2357,0.0874,-10.3120
6637,0.0000,0.2588,0.2295,0.0521,-8.5119
6638,0.0000,0.2379,0.2236,0.0171,-6.8118
6639,0.0000,0.2245,0.2184,0.0000,-5.2873
6640,0.0000,0.2154,0.2115,0.0000,-3.3196
6641,0.0016,0.2176,0.2132,0.0000,-3.8020
6642,0.0088,0.2101,0.2076,0.0000,-2.1824
6643,0.0166,0.2191,0.2143,0.0000,-4.1280
6644,0.0260,0.2298,0.2224,0.0000,-6.4400
6645,0.0340,0.2390,0.2293,0.0000,-8.4263
6646,0.2178,0.8651,0.2469,0.0000,-13.5041
6647,0.2149,0.8397,0.2463,0.0000,-13.3233
6648,0.2208,0.8657,0.2475,0.0000,-13.6877
6649,0.2119,0.8249,0.2456,0.0000,-13.1370
6650,0.2235,0.8974,0.2481,0.0000,-13.8571
6651,0.2266,0.9236,0.2488,0.0000,-14.0496
6652,0.1084,0.2243,0.3965,0.5370,-10.7937
6653,0.0000,0.2896,0.6376,0.8721,-10.7999
