Time,Q
20/11/2014 00:00:00,16.9562
21/11/2014 00:00:00,16.9583
22/11/2014 00:00:00,18.8739
23/11/2014 00:00:00,17.1159
24/11/2014 00:00:00,11.1877
25/11/2014 00:00:00,14.2460
26/11/2014 00:00:00,15.6953
27/11/2014 00:00:00,16.3797
28/11/2014 00:00:00,18.1524
29/11/2014 00:00:00,19.2062
30/11/2014 00:00:00,17.3303
01/12/2014 00:00:00,15.3566
02/12/2014 00:00:00,17.6603
03/12/2014 00:00:00,17.5865
04/12/2014 00:00:00,13.5272
05/12/2014 00:00:00,14.8711
06/12/2014 00:00:00,12.5985
07/12/2014 00:00:00,16.5974
08/12/2014 00:00:00,16.0177
09/12/2014 00:00:00,16.6056
10/12/2014 00:00:00,16.1601
11/12/2014 00:00:00,13.3705
12/12/2014 00:00:00,18.4051
13/12/2014 00:00:00,18.5283
14/12/2014 00:00:00,16.6391
15/12/2014 00:00:00,16.9519
16/12/2014 00:00:00,11.2138
17/12/2014 00:00:00,15.0767
18/12/2014 00:00:00,11.4299
19/12/2014 00:00:00,13.4998
20/12/2014 00:00:00,15.1408
21/12/2014 00:00:00,14.6337
22/12/2014 00:00:00,10.9891
23/12/2014 00:00:00,7.3955
24/12/2014 00:00:00,8.4817
25/12/2014 00:00:00,6.6955
26/12/2014 00:00:00,6.9659
27/12/2014 00:00:00,8.5638
28/12/2014 00:00:00,8.7707
29/12/2014 00:00:00,4.3583
30/12/2014 00:00:00,5.4315
31/12/2014 00:00:00,7.8454
01/01/2015 00:00:00,8.6959
02/01/2015 00:00:00,9.5358
03/01/2015 00:00:00,7.0352
04/01/2015 00:00:00,6.1628
05/01/2015 00:00:00,7.2665
06/01/2015 00:00:00,8.1199
07/01/2015 00:00:00,7.6319
08/01/2015 00:00:00,6.2317
09/01/2015 00:00:00,5.3293
10/01/2015 00:00:00,6.2593
11/01/2015 00:00:00,6.1421
12/01/2015 00:00:00,6.8643
13/01/2015 00:00:00,4.9110
14/01/2015 00:00:00,6.1199
15/01/2015 00:00:00,8.6481
16/01/2015 00:00:00,8.9503
17/01/2015 00:00:00,7.4699
18/01/2015 00:00:00,8.4437
19/01/2015 00:00:00,10.1277
20/01/2015 00:00:00,13.0206
21/01/2015 00:00:00,14.7827
22/01/2015 00:00:00,16.4591
23/01/2015 00:00:00,15.7304
24/01/2015 00:00:00,14.2515
25/01/2015 00:00:00,8.6179
26/01/2015 00:00:00,13.6114
27/01/2015 00:00:00,13.5145
28/01/2015 00:00:00,22.9648
29/01/2015 00:00:00,17.3716
30/01/2015 00:00:00,21.3294
31/01/2015 00:00:00,21.2837
01/02/2015 00:00:00,18.9358
02/02/2015 00:00:00,18.9610
03/02/2015 00:00:00,22.1020
04/02/2015 00:00:00,20.7577
05/02/2015 00:00:00,23.9423
06/02/2015 00:00:00,21.1825
07/02/2015 00:00:00,17.1444
08/02/2015 00:00:00,12.9217
09/02/2015 00:00:00,16.4858
10/02/2015 00:00:00,16.6969
11/02/2015 00:00:00,15.4082
12/02/2015 00:00:00,16.3779
13/02/2015 00:00:00,17.9031
14/02/2015 00:00:00,17.9021
15/02/2015 00:00:00,15.0837
16/02/2015 00:00:00,12.9723
17/02/2015 00:00:00,14.7168
18/02/2015 00:00:00,15.0960
19/02/2015 00:00:00,16.3211
20/02/2015 00:00:00,14.2032
21/02/2015 00:00:00,14.3349
22/02/2015 00:00:00,12.9232
23/02/2015 00:00:00,3.2903
24/02/2015 00:00:00,6.1229
25/02/2015 00:00:00,13.2565
26/02/2015 00:00:00,13.3979
27/02/2015 00:00:00,15.4451
28/02/2015 00:00:00,14.0572
01/03/2015 00:00:00,11.4282
02/03/2015 00:00:00,21.0095
03/03/2015 00:00:00,24.0416
04/03/2015 00:00:00,21.0586
05/03/2015 00:00:00,15.1726
06/03/2015 00:00:00,13.9632
07/03/2015 00:00:00,18.0307
08/03/2015 00:00:00,19.1426
09/03/2015 00:00:00,17.9738
10/03/2015 00:00:00,20.2085
11/03/2015 00:00:00,19.2771
12/03/2015 00:00:00,17.3190
13/03/2015 00:00:00,22.5329
14/03/2015 00:00:00,21.5538
15/03/2015 00:00:00,20.6118
16/03/2015 00:00:00,27.6997
17/03/2015 00:00:00,20.7226
18/03/2015 00:00:00,13.4044
19/03/2015 00:00:00,4.7095
20/03/2015 00:00:00,0.0000
21/03/2015 00:00:00,22.3010
22/03/2015 00:00:00,35.3949
23/03/2015 00:00:00,8.6255
24/03/2015 00:00:00,16.8584
25/03/2015 00:00:00,28.7234
