Time,Q
21/07/2015 00:00:00,22.3664
22/07/2015 00:00:00,16.6658
23/07/2015 00:00:00,19.5968
24/07/2015 00:00:00,11.4569
25/07/2015 00:00:00,0.0480
26/07/2015 00:00:00,-0.0257
27/07/2015 00:00:00,11.1830
28/07/2015 00:00:00,20.7655
29/07/2015 00:00:00,22.0334
30/07/2015 00:00:00,17.2842
31/07/2015 00:00:00,13.2747
01/08/2015 00:00:00,0.1004
02/08/2015 00:00:00,0.0710
03/08/2015 00:00:00,0.0697
04/08/2015 00:00:00,0.1045
05/08/2015 00:00:00,14.2715
06/08/2015 00:00:00,81.0776
07/08/2015 00:00:00,115.2073
08/08/2015 00:00:00,98.5655
09/08/2015 00:00:00,102.3963
10/08/2015 00:00:00,25.1247
11/08/2015 00:00:00,0.0629
12/08/2015 00:00:00,-0.0247
